eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE001,Human observation,2010-10-26/2011-3-10,Animalia,Pluvialis squatarola,species,Cerek besar,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE002,Human observation,2010-10-26/2011-3-10,Animalia,Pluvialis fulva,species,Cerek kernyut,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE003,Human observation,2010-10-26/2011-3-10,Animalia,Chaaradrius alexandrinus,species,Cerek tilil,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE004,Human observation,2010-10-26/2011-3-10,Animalia,Charadrinus javanicus,species,Cerek Jawa,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE005,Human observation,2010-10-26/2011-3-10,Animalia,Numenius minutus,species,Gajahan kecil,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE006,Human observation,2010-10-26/2011-3-10,Animalia,Numenius phaeopus,species,Gajahan penggala,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE007,Human observation,2010-10-26/2011-3-10,Animalia,Numenius arquata,species,Gajahan erasia,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE008,Human observation,2010-10-26/2011-3-10,Animalia,Numenius madagascariensis,species,Gajahan timur,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE009,Human observation,2010-10-26/2011-3-10,Animalia,Limosa limosa,species,Biru-laut ekor hitam,,,,ID,,,,Present,There is no quantity count in this research
IPB-2011HJ-MF005-RB001,IPB-2011HJ-MF005-RB001-VE010,Human observation,2010-10-26/2011-3-10,Animalia,Limosa lapponica,species,Biru-laut ekor-blorok,,,,ID,,,,Present,There is no quantity count in this research
