eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA001,HumanObservation,2015-10/2016-02,Plantae,Halimeda macroloba,spesies,,1.4162556,97.0677306,WGS84,ID,,17.2,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA002,HumanObservation,2015-10/2016-02,Plantae,Halimeda opuntia,spesies,,1.4162556,97.0677306,WGS84,ID,,58.8,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA003,HumanObservation,2015-10/2016-02,Plantae,Caulerpa racemosa,spesies,,1.4162556,97.0677306,WGS84,ID,,1.6,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA004,HumanObservation,2015-10/2016-02,Plantae,Caulerpa taxifolia,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA005,HumanObservation,2015-10/2016-02,Plantae,Neomeris annulata,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA006,HumanObservation,2015-10/2016-02,Plantae,Dictyota ciliolate,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA007,HumanObservation,2015-10/2016-02,Plantae,Padina minor,spesies,,1.4162556,97.0677306,WGS84,ID,,5,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA008,HumanObservation,2015-10/2016-02,Plantae,Colpomenia sinuosa,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA009,HumanObservation,2015-10/2016-02,Plantae,Sargassum cristaefolium,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA010,HumanObservation,2015-10/2016-02,Plantae,Turbinaria conoides,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA011,HumanObservation,2015-10/2016-02,Plantae,Amphiroa ephedraea,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA012,HumanObservation,2015-10/2016-02,Plantae,Amphiroa fragillisima,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA013,HumanObservation,2015-10/2016-02,Plantae,Gelidiella acerosa,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA014,HumanObservation,2015-10/2016-02,Plantae,Hypnea choroides,spesies,,1.4162556,97.0677306,WGS84,ID,,0.2,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA015,HumanObservation,2015-10/2016-02,Plantae,Eucheuma arnoldii,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA016,HumanObservation,2015-10/2016-02,Plantae,Gracillaria canaliculata,spesies,,1.4162556,97.0677306,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST001,USU-2017NZ-RS005-ST001-MA017,HumanObservation,2015-10/2016-02,Plantae,Gracillaria salicornia,spesies,,1.4162556,97.0677306,WGS84,ID,,3.3,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA001,HumanObservation,2015-10/2016-02,Plantae,Halimeda macroloba,spesies,,1.3991194,97.1112778,WGS84,ID,,,Individu/m2,absent,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA002,HumanObservation,2015-10/2016-02,Plantae,Halimeda opuntia,spesies,,1.3991194,97.1112778,WGS84,ID,,3.6,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA003,HumanObservation,2015-10/2016-02,Plantae,Caulerpa racemosa,spesies,,1.3991194,97.1112778,WGS84,ID,,0.2,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA004,HumanObservation,2015-10/2016-02,Plantae,Caulerpa taxifolia,spesies,,1.3991194,97.1112778,WGS84,ID,,1.3,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA005,HumanObservation,2015-10/2016-02,Plantae,Neomeris annulata,spesies,,1.3991194,97.1112778,WGS84,ID,,3.2,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA006,HumanObservation,2015-10/2016-02,Plantae,Dictyota ciliolate,spesies,,1.3991194,97.1112778,WGS84,ID,,0.6,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA007,HumanObservation,2015-10/2016-02,Plantae,Padina minor,spesies,,1.3991194,97.1112778,WGS84,ID,,2.6,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
USU-2017NZ-RS005-ST002,USU-2017NZ-RS005-ST002-MA008,HumanObservation,2015-10/2016-02,Plantae,Colpomenia sinuosa,spesies,,1.3991194,97.1112778,WGS84,ID,,4.4,Individu/m2,present,Sterrer (1986) | Direktorat Jendral Perikanan Budidaya (2009),
