parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UI-2009AD-TL022,UI-2009AD-TL022-ST01,2007-08,Fish electrocuted by using electrofishing tools then fish caught by using fish net and seine net,Sample caught by 150 metre walking against  the current for 3 hours,150,metre,ST01,,,-3.3208000000000002,115.5091,,ID,Kalimantan,South Kalimantan,Indonesia,Tanah Bambu,"Sungai Aib, Kampung Aib, Desa Tamunih, Kecamatan Lasung",
UI-2009AD-TL022,UI-2009AD-TL022-ST02,2007-08,Fish electrocuted by using electrofishing tools then fish caught by using fish net and seine net,Sample caught by 150 metre walking against  the current for 3 hours,150,metre,ST02,,,-3.3208000000000002,115.5091,,ID,Kalimantan,South Kalimantan,Indonesia,Tanah Bambu,"Sungai Aib, Kampung Aib, Desa Tamunih, Kecamatan Lasung",
UI-2009AD-TL022,UI-2009AD-TL022-ST03,2007-08,Fish electrocuted by using electrofishing tools then fish caught by using fish net and seine net,Sample caught by 150 metre walking against  the current for 3 hours,150,metre,ST03,,,-3.3208000000000002,115.5091,,ID,Kalimantan,South Kalimantan,Indonesia,Tanah Bambu,"Sungai Aib, Kampung Aib, Desa Tamunih, Kecamatan Lasung",
UI-2009DU-TL023,UI-2009DU-TL023-ST01,2010-03-29,Peterson grab sampler,Sediment taken from 3 different point in each station,1,day,ST01,,,-6.0918611| -6.0878056|  -6.0884722,"106.804| 106.802|  106.807
",,ID,Java,DKI Jakarta,Indonesia,Jakarta Utara,Muara Sunda Kelapa,
UI-2009DU-TL023,UI-2009DU-TL023-ST02,2010-03-29,Peterson grab sampler,Sediment taken from 3 different point in each station,1,day,ST02,,,-6.0913889| -6.0925|  -6.091,106.804|  106.802| 106.802,,ID,Java,DKI Jakarta,Indonesia,Jakarta Utara,Muara Baru,
UI-2009DU-TL023,UI-2009DU-TL023-ST03,2010-04-12,Peterson grab sampler,Sediment taken from 3 different point in each station,1,day,ST03,,,-6.0949722|  -6.0922222| -6.0911111,"106.957| 106.955|  106.959
",,ID,Java,DKI Jakarta,Indonesia,Jakarta Utara,Muara Tiram,
UI-2009DU-TL023,UI-2009DU-TL023-ST04,2010-04-12,Peterson grab sampler,Sediment taken from 3 different point in each station,1,day,ST04,,,-6.0862222|  -6.0441944| -6.08175,106.99| 106.986| 106.99,,ID,Java,DKI Jakarta,Indonesia,Jakarta Utara,Muara Tawar,
UI-2009DU-TL023,UI-2009DU-TL023-ST05,2010-04-29,Peterson grab sampler,Sediment taken from 3 different point in each station,1,day,ST05,,,-6.1072222|  -6.1051111|  -6.10925,106.784| 106.781| 106.784,,ID,Java,DKI Jakarta,Indonesia,Jakarta Utara,Muara Karang,
UI-2009YF-TL024,UI-2009YF-TL024-ST01,2006-12-2/3,Sample taken while diving or snorkeling,,466.4,Gram,ST01,,,-5.7397222/ -5.7427778,106.5944444/106.6055556,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Karya,
UI-2009YF-TL024,UI-2009YF-TL024-ST02,2009-04-1,Sample taken while diving or snorkeling,,978.1,Gram,ST02,,,-5.7505556/ -5.7422222,106.61/ 106.6152778,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Pramuka,
UI-2009YF-TL024,UI-2009YF-TL024-ST03,2009-04-2/3,Sample taken while diving or snorkeling,,243.1,Gram,ST03,,,-5.46/-5.4602778,106.5636111/ 106.5638889,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Penjaliran,
UI-2010SY-TL025,UI-2010SY-TL025-TS01,2010-04/06,Point count,Observation took 3 hours in the morning and 2 hours in the afternoon,3,months,TS01,,,-6.3683199999999998,106.82949000000001,,ID,Java,West Java,Indonesia,Depok,"Situ Kenanga, Universitas Indonesia",
UI-2010SY-TL025,UI-2010SY-TL025-TS02,2010-04/06,Point count,Observation took 3 hours in the morning and 2 hours in the afternoon,3,months,TS02,,,-6.3683199999999998,106.82949000000001,,ID,Java,West Java,Indonesia,Depok,"Situ Kenanga, Universitas Indonesia",
UI-2010SY-TL025,UI-2010SY-TL025-TS03,2010-04/06,Point count,Observation took 3 hours in the morning and 2 hours in the afternoon,3,months,TS03,,,-6.3683199999999998,106.82949000000001,,ID,Java,West Java,Indonesia,Depok,"Situ Agathis, Universitas Indonesia",
UI-2010SY-TL025,UI-2010SY-TL025-TS04,2010-04/06,Point count,Observation took 3 hours in the morning and 2 hours in the afternoon,3,months,TS04,,,-6.3683199999999998,106.82949000000001,,ID,Java,West Java,Indonesia,Depok,"Situ Agathis, Universitas Indonesia",
