parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
IPB-2015NA-MF013,IPB-2015NA-MF013-KT001,2014-05/2014-06,Visual Encounter Survey (VES) | Line Transect,3 hours,100,metre,KT,,,,,,ID,Wallacea,Gorontalo,,,Suaka Margasatwa Nantu,KT is sungai hutan tebu
IPB-2015NA-MF013,IPB-2015NA-MF013-KJ002,2014-05/2014-06,Visual Encounter Survey (VES) | Line Transect,3 hours,100,metre,KJ,,,,,,ID,Wallacea,Gorontalo,,,Suaka Margasatwa Nantu,KJ is sungai sungai kebun jagung
IPB-2015NA-MF013,IPB-2015NA-MF013-DE001,2014-05/2014-06,Visual Encounter Survey (VES) | Line Transect,3 hours,100,metre,DE,,,,,,ID,Wallacea,Gorontalo,,,Suaka Margasatwa Nantu,DE is sungai daerah ekoton
IPB-2015NA-MF013,IPB-2015NA-MF013-HS002,2014-05/2014-06,Visual Encounter Survey (VES) | Line Transect,3 hours,100,metre,HP,,,,,,ID,Wallacea,Gorontalo,,,Suaka Margasatwa Nantu,HS is sungai hutan sekunder
IPB-2017FK-MF014,IPB-2017FK-MF014-HD001,2016-04/2015-05,Visual Encounter Survey (VES) | Line Transect,"5,5 hours | Calipers",300,metre,HD,,,,,,ID,Java,West Java,Bogor,Bogor Barat,Situ Gede | Desa Bubulak,HD is Hutan penelitian Dramaga | 4 transect in each research location
IPB-2017FK-MF014,IPB-2017FK-MF014-HH002,2016-04/2015-05,Visual Encounter Survey (VES) | Line Transect,"5,5 hours | Calipers",300,metre,HS,,,,,,ID,Java,West Java,Bogor,Jasinga,Kampung Haurbentes | Desa Jugalajaya,HH is Hutan penelitian Haurbantes | 4 transect in each research location
IPB-2016AP-MF015,IPB-2016AP-MF015-TR001,2016-04-03/2016-04-27,Visual Encounter Survey (VES) | Line Transect | Trap,6 hours,500,metre,TR,,,,,,ID,Java,Central Java,Wonogiri,Slogohimo,Desa Watusoma | Cagar Alam Donoloyo,TR is Area pengamatan di terestrial | 3 transect in each research location
IPB-2016AP-MF015,IPB-2016AP-MF015-AK002,2016-04-03/2016-04-27,Visual Encounter Survey (VES) | Line Transect | Trap,6 hours,400,metre,KK,,,,,,ID,Java,Central Java,Wonogiri,Slogohimo,Desa Watusoma | Cagar Alam Donoloyo,TR is Area pengamatan di terestrial | 2 transect in each research location
IPB-2015YM-MF016,IPB-2015YM-MF016-AR001,2014-05-20/2014-05-27,Visual Encounter Survey (VES) Time-Constrained Techniques,2 hours 8 minutes,,,AR,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,AR is Arboretum distrik pesaguan di luar kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-PS002,2014-05-20/2014-05-27,Visual Encounter Survey (VES) Time-Constrained Techniques,2 hours 8 minutes,,,PS,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,PS is Pesaguan 2 di luar kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-PJ003,2014-05-20/2014-05-27,Visual Encounter Survey (VES) Time-Constrained Techniques,2 hours 8 minutes,,,PJ,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,PJ is Sungai pos jaga distrik pesaguan di luar kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-PS004,2014-05-20/2014-05-27,Visual Encounter Survey (VES) Time-Constrained Techniques,2 hours 8 minutes,,,PS,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,PS is Pesaguan 1 di luar kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-SL005,2014-05-20/2014-05-27,Visual Encounter Survey (VES) with Transect design,2 hours 8 minutes,100,metre,SL,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,SL is Kawasan pelepasliaran satwaliar di area Buru Bayan kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-PN006,2014-05-20/2014-05-27,Visual Encounter Survey (VES) with Transect design,2 hours 8 minutes,100,metre,PN,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,PN is Kawasan pelepasliaran plasma nutfah di area Buru Bayan luar kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-SL007,2014-05-20/2014-05-27,Visual Encounter Survey (VES) with Transect design,2 hours 8 minutes,100,metre,SL,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,SL is Kawasan pelepasliaran satwaliar
IPB-2015YM-MF016,IPB-2015YM-MF016-PN008,2014-05-20/2014-05-27,Visual Encounter Survey (VES) with Transect design,2 hours 8 minutes,100,metre,PN,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,PN is Kawasan pelepasliaran plasma nutfah di area tukul dalam kawasan lindung
IPB-2015YM-MF016,IPB-2015YM-MF016-BZ009,2014-05-20/2014-05-27,Visual Encounter Survey (VES) with Transect design,2 hours 8 minutes,100,metre,BZ,,,,,,ID,Borneo,West Borneo,Ketapang,,PT. Wana Hijau Pesaguan,BZ is Buffer Zone di area tukul dalam kawasan lindung
