eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN001,Human observasi,2013-011,Animalia,Cherax sp1,Genus,Ewe huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN002,Human observasi,2013-011,Animalia,Cherax sp2,Genus,Iluk huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN003,Human observasi,2013-011,Animalia,Cherax sp3,Genus,Ew huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN004,Human observasi,2013-011,Animalia,Cherax sp4,Genus,lokop lalek huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN005,Human observasi,2013-011,Animalia,Cherax sp5,Genus,Hilapok huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-M001,UNIPA-2014YY-AM015-M001-IN006,Human observasi,2013-011,Animalia,Cherax sp6,Genus,Pawika huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN001,Human observasi,2013-011,Animalia,Cherax sp1,Genus,Ewe huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN002,Human observasi,2013-011,Animalia,Cherax sp2,Genus,Iluk huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN003,Human observasi,2013-011,Animalia,Cherax sp3,Genus,Ew huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN004,Human observasi,2013-011,Animalia,Cherax sp4,Genus,lokop lalek huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN005,Human observasi,2013-011,Animalia,Cherax sp5,Genus,Hilapok huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-H002,UNIPA-2014YY-AM015-H002-IN006,Human observasi,2013-011,Animalia,Cherax sp6,Genus,Pawika huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN001,Human observasi,2013-011,Animalia,Cherax sp1,Genus,Ewe huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN002,Human observasi,2013-011,Animalia,Cherax sp2,Genus,Iluk huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN003,Human observasi,2013-011,Animalia,Cherax sp3,Genus,Ew huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN004,Human observasi,2013-011,Animalia,Cherax sp4,Genus,lokop lalek huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN005,Human observasi,2013-011,Animalia,Cherax sp5,Genus,Hilapok huna,3.4396876139,4148235,WGS84,ID,,,,Present,
UNIPA-2014YY-AM015-P003,UNIPA-2014YY-AM015-P003-IN006,Human observasi,2013-011,Animalia,Cherax sp6,Genus,Pawika huna,3.4396876139,4148235,WGS84,ID,,,,Present,
