parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2005SP-BA025,UGM-2005SP-BA025-Primary,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,Primary,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Hutan Primer,
UGM-2005SP-BA025,UGM-2005SP-BA025-Secondary,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,Secondary,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Hutan Sekunder,
UGM-2005SP-BA025,UGM-2005SP-BA025-Rubber,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,Rubber,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Kebun Karet,
UGM-2005SP-BA025,UGM-2005SP-BA025-OilPalm,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,OilPalm,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Kebun Sawit,
UGM-2005SP-BA025,UGM-2005SP-BA025-Grassland,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,Grassland,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Kebun Alang-alang,
UGM-2005SP-BA025,UGM-2005SP-BA025-Cassava,2004-05/07,Monolith and transect method,Monolith 25cm*25cm*30cm and 2m*20m transects in 4 sections,40,square metre,Cassava,,,1.65083333 | 1.50083333 | 1.60894444,101.88722222 | 102.26361111 | 102.29500000,WGS84,ID,Sumatra,Jambi,Kabupaten Muara Bungo,"Muara Kuning, Muara Kuamang, Rantau Pandan",Kebun Ubi Kayu,
UGM-2017NF-BA026,UGM-2017NF-BA026-GudangA,2016-10/2017-02,"Hand sampling, dome traps and light trap",Four times every week,> 50,square metre,GedungA,,,-6.1106536,106.1590199,WGS84,ID,Java,Banten,Kabupaten Serang,,Gedung SBM,
UGM-2017NF-BA026,UGM-2017NF-BA026-GudangB,2016-10/2017-02,"Hand sampling, dome traps and light trap",Four times every week,> 50,square metre,GedungB,,,-6.1766875,106.650034,WGS84,ID,Java,Banten,Kota Tangerang,,Gedung Corn,
UGM-2017NF-BA026,UGM-2017NF-BA026-GudangC,2016-10/2017-02,"Hand sampling, dome traps and light trap",Four times every week,> 50,square metre,GedungC,,,-6.1766875,106.650034,WGS84,ID,Java,Banten,Kota Tangerang,,Gedung CGM,
UGM-2017NF-BA026,UGM-2017NF-BA026-GudangD,2016-10/2017-02,"Hand sampling, dome traps and light trap",Four times every week,> 50,square metre,GedungD,,,-6.1766875,106.650034,WGS84,ID,Java,Banten,Kota Tangerang,,Gedung Soybean,
UGM-2017NF-BA026,UGM-2017NF-BA026-GudangE,2016-10/2017-02,"Hand sampling, dome traps and light trap",Four times every week,> 50,square metre,GedungE,,,-6.1766875,106.650034,WGS84,ID,Java,Banten,Kota Tangerang,,Gedung Sorgum,
UGM-2015SA-BA027,UGM-2015SA-BA027-AkasiaJuly,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,AkasiaJuly,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-AkasiaAug,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,AkasiaAug,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-AkasiaSept,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,AkasiaSept,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-EukaJuly,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,EukaJuly,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-EukaAug,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,EukaAug,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-EukaSept,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,EukaSept,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
UGM-2015SA-BA027,UGM-2015SA-BA027-JatiJuly,2014-07/10,Bait and pitfall trap,Bait trap every 100 m in transect and pitfall trap every  4 m.,600,hectare,JatiJuly,,,-7.893504,110.5469931,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Playen,Hutan Wanagama,
