parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2017FH-BA009,UGM-2017FH-BA009-ST1,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST1,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017FH-BA009,UGM-2017FH-BA009-ST2,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST2,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017FH-BA009,UGM-2017FH-BA009-ST3,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST3,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017FH-BA009,UGM-2017FH-BA009-ST4,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST4,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017FH-BA009,UGM-2017FH-BA009-ST5,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST5,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017FH-BA009,UGM-2017FH-BA009-ST6,2016-10/2017-02,Purposive sampling,Sampling using Eickmann grab with size 12.5 cm x 20 cm with 2 replications in each station,7.07,hectare,ST6,,,-7.8933691,110.0206327,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kawasan Mangrove Desa Jangkaran,
UGM-2017DS-BA010,UGM-2017DS-BA010-HUT,2016-07/08,Visual Encounter Survey (VES) combined with transect,800 m to 1000 m transect,3121.61,hectare,HUT,,,-7.1835896,110.3395785,WGS84,ID,Java,Middle Java,Kabupaten Semarang | Kabupaten Kendal,Ungaran Barat,Hutan Gunung Ungaran,
UGM-2017DS-BA010,UGM-2017DS-BA010-SEM,2016-07/08,Visual Encounter Survey (VES) combined with transect,800 m to 1000 m transect,1165.775,hectare,SEM,,,-7.1835896,110.3395785,WGS84,ID,Java,Middle Java,Kabupaten Semarang | Kabupaten Kendal,Ungaran Barat,Semak Belukan Gunung Ungaran,
UGM-2017DS-BA010,UGM-2017DS-BA010-KEB,2016-07/08,Visual Encounter Survey (VES) combined with transect,800 m to 1000 m transect,6688.313,hectare,KEB,,,-7.1835896,110.3395785,WGS84,ID,Java,Middle Java,Kabupaten Semarang | Kabupaten Kendal,Ungaran Barat,Kebun Gunung Ungaran,
UGM-2017DS-BA010,UGM-2017DS-BA010-TEG,2016-07/08,Visual Encounter Survey (VES) combined with transect,800 m to 1000 m transect,1687.836,hectare,TEG,,,-7.1835896,110.3395785,WGS84,ID,Java,Middle Java,Kabupaten Semarang | Kabupaten Kendal,Ungaran Barat,Tegalan Gunung Ungaran,
UGM-2017DS-BA010,UGM-2017DS-BA010-SAW,2016-07/08,Visual Encounter Survey (VES) combined with transect,800 m to 1000 m transect,4634.35,hectare,SAW,,,-7.1835896,110.3395785,WGS84,ID,Java,Middle Java,Kabupaten Semarang | Kabupaten Kendal,Ungaran Barat,Sawah Gunung Ungaran,
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT28,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT28,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT37,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT37,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT44,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT44,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT52,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT52,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT59,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT59,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-PHT66,2015-08/09,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,PHT66,,,-7.6592,110.742,WGS84,ID,Java,Middle Java,Kabupaten Klaten,Kecamatan Juwiring,"Desa Juwiran, Kawasan Sawah PHT",
UGM-2017ES-BA011,UGM-2017ES-BA011-AMorg44,2015-04/05,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,AMorg44,,,-6.9932,110.7003,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Bantul,Kecamatan Imogiri,"Desa Kebonagung, Kawasan Sawah Organik dan Konvensional",
UGM-2017ES-BA011,UGM-2017ES-BA011-AMorg52,2015-04/05,Trap using modified D-Vac Vacuum,2 months sampling,6.095,hectare,AMorg52,,,-6.9932,110.7003,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Bantul,Kecamatan Imogiri,"Desa Kebonagung, Kawasan Sawah Organik dan Konvensional",
