parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNCEN-2001GL-HS003,UNCEN-2001GL-HS003-SB001,2001-01-05/2001-02-04,Metode Deskriptif,Metode penelitian menggunakan metode deskriptif dengan teknik studi kasus | buaya di tangkap oleh pemburu di Sungai,50,Individu,SB,,,,,WGS84,ID,Papua,Papua Barat,Fak-fak,Buruway,Buruwai,SB adalah adalah sungai buruwai
