parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
IPB-2017AS-MF030,IPB-2017AS-MF030-TS001,2016-04/2016-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,500,metre,TS01,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,TS is tepi 1
IPB-2017AS-MF030,IPB-2017AS-MF030-TS002,2016-04/2016-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,500,metre,TS02,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,TD is tepi 2
IPB-2017AS-MF030,IPB-2017AS-MF030-IS003,2016-04/2016-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,500,metre,IN03,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,IN is inti 1
IPB-2017AS-MF030,IPB-2017AS-MF030-IS004,2016-04/2016-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,500,metre,IN04,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,IN is inti 2
IPB-2017AS-MF030,IPB-2017AS-MF030-VS005,2016-04/2016-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VS05,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,VS is vegetasi inti 1
IPB-2017AS-MF030,IPB-2017AS-MF030-VS006,2016-04/2016-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VS06,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,VD is vegetasi inti 2
IPB-2017AS-MF030,IPB-2017AS-MF030-VI007,2016-04/2016-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VI07,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,VI is vegetasi inti 1
IPB-2017AS-MF030,IPB-2017AS-MF030-VI008,2016-04/2016-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VI08,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,V2 is vegetasi inti 2
IPB-2017AP-MF031,IPB-2017AP-MF031-HP001,2017-05,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,1000,metre,HP001,,,,,,ID,Java,West Java,Bogor,Jasinga,KHDTK Haurbantes,HP is habitat pinus
IPB-2017AP-MF031,IPB-2017AP-MF031-HC002,2017-05,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,1000,metre,HC002,,,,,,ID,Java,West Java,Bogor,Babakan Madang,Sentul Eco Edu Tourism Forest,HC is habitat campuran
IPB-2017AP-MF031,IPB-2017AP-MF031-HT003,2017-05,Line transect,Insect Net | Box specimen | Alcohol 70% | 6 hours,1000,metre,HT003,,,,,,ID,Java,West Java,Bogor,Babakan Madang,Sentul Eco Edu Tourism Forest,HT is Hutan terbuka
IPB-2017AP-MF031,IPB-2017AP-MF031-VP004,2017-05,Circle plot,Measuring Tape,0.1,ha,VP004,,,,,,ID,Java,West Java,Bogor,Babakan Madang,Sentul Eco Edu Tourism Forest,VP is vegetasi pinus
IPB-2017AP-MF031,IPB-2017AP-MF031-VC005,2017-05,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VC005,,,,,,ID,Java,West Java,Bogor,Babakan Madang,Sentul Eco Edu Tourism Forest,VC is vegetasi campuran
IPB-2017AP-MF031,IPB-2017AP-MF031-VT006,2017-05,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VT006,,,,,,ID,Java,West Java,Bogor,Babakan Madang,Sentul Eco Edu Tourism Forest,VT is vegetasi terbuka
IPB-2010EN-MF032,IPB-2010EN-MF032-SM001,2009-04-03/2009-07-12,Sweep Net | Beating,Insect Net | 3 hours | 3 minutes,50,metre,SM001,,,,,,ID,Java | Wallacea,North Jakarta | Southeast Sulawesi,Jakarta | Kolaka,Kapuk Muara,Suaka Margasatwa Muara Angke | Hutan Lindung Muara Angke | Kolaka,SM is Suaka Margasatwa Muara Angke
IPB-2010EN-MF032,IPB-2010EN-MF032-HL002,2009-04-03/2009-07-12,Sweep Net | Beating,Insect Net | 3 hours | 3 minutes,50,metre,HL002,,,,,,ID,Java | Wallacea,North Jakarta | Southeast Sulawesi,Jakarta | Kolaka,Kapuk Muara,Suaka Margasatwa Muara Angke | Hutan Lindung Muara Angke | Kolaka,HL is Hutan Lindung Muara Angke
IPB-2010EN-MF032,IPB-2010EN-MF032-KL003,2009-04-03/2009-07-12,Sweep Net | Beating,Insect Net | 3 hours | 3 minutes,50,metre,KL003,,,,,,ID,Java | Wallacea,North Jakarta | Southeast Sulawesi,Jakarta | Kolaka,Kapuk Muara,Suaka Margasatwa Muara Angke | Hutan Lindung Muara Angke | Kolaka,KL is Kolaka
