eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
UNIPA-2002HA-HS005,UNIPA-2002HA-HS005-EM001,Human Observation,2002-04-04/2002-04-24,Plantae,Intsia,Genus,,-3.177515,133.239591,WGS84,ID,?,,,2002-04-04/2002-04-24,didalam skripsi tidak disebutkan sampai tingkat Spesies | Diskripsi tidak disebutkan jumlah individu Intsia
UNIPA-2002HA-HS005,UNIPA-2002HA-HS005-EM002,Human Observation,2002-04-04/2002-04-24,Plantae,Pometia,Genus,,-3.177515,133.239591,WGS84,ID,?,,,2002-04-04/2002-04-24,didalam skripsi tidak disebutkan sampai tingkat Spesies | Diskripsi tidak disebutkan jumlah individu Pometia
UNIPA-2002HA-HS005,UNIPA-2002HA-HS005-EM003,Human Observation,2002-04-04/2002-04-24,Plantae,Alstonia,Genus,,-3.177515,133.239591,WGS84,ID,?,,,2002-04-04/2002-04-24,didalam skripsi tidak disebutkan sampai tingkat Spesies| Diskripsi tidak disebutkan jumlah individu dari Alstonia
UNIPA-2002HA-HS005,UNIPA-2002HA-HS005-EM004,Human Observation,2002-04-04/2002-04-24,Plantae,Podocarpus,Genus,,-3.177515,133.239591,WGS84,ID,?,,,2002-04-04/2002-04-24,didalam skripsi tidak disebutkan sampai tingkat Spesies dari Podocarpus | Diskripsi tidak disebutkan jumlah individu dari podocarpus
UNIPA-2002HA-HS005,UNIPA-2002HA-HS005-EM005,Human Observation,2002-04-04/2002-04-24,Plantae,Vatica ressak,Spesies,,-3.177515,133.239591,WGS84,ID,?,,,2002-04-04/2002-04-24,"Didalam skripsi tidak disebutkan jumlah dari Vatica ressak | penulisan Nama ilmiah Salah,penulisan yang benar adalah Vatica rassak"
