parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
IPB-2017RP-MF025,IPB-2017RP-MF025-AM001,2016-02/2016-03,Line transect,Insect Net | 8 hours,300,metre,AM001,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,AM is sumber air mengalir
IPB-2017RP-MF025,IPB-2017RP-MF025-AG002,2016-02/2016-03,Line transect,Insect Net | 8 hours,300,metre,AG002,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,AG is sumber air menggenang
IPB-2017RP-MF025,IPB-2017RP-MF025-TA003,2016-02/2016-03,Line transect,Insect Net | 8 hours,300,metre,TA003,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,TA is tidak ada sumber air
IPB-2017RP-MF025,IPB-2017RP-MF025-VM004,2016-02/2016-03,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VM004,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,VM is vegetasi di sumber air mengalir
IPB-2017RP-MF025,IPB-2017RP-MF025-VG005,2016-02/2016-03,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VG005,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,VG is vegetasi di sumber air menggenang
IPB-2017RP-MF025,IPB-2017RP-MF025-VT006,2016-02/2016-03,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VT006,,,,,,ID,Java,DIY Yogyakarta,Sleman,Cangkringan,Umbulharjo | Taman Nasional Merapi,VT is vegetasi di tidak ada sumber air
IPB-2017MZ-MF026,IPB-2017MZ-MF026-KE001,2017-06/2017-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 8 hours,1000,metre,KE001,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,KE is ketinggian 600 mdpl
IPB-2017MZ-MF026,IPB-2017MZ-MF026-KD002,2017-06/2017-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 8 hours,1000,metre,KD002,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,KD is ketinggian 800 mdpl
IPB-2017MZ-MF026,IPB-2017MZ-MF026-KS003,2017-06/2017-07,Line transect,Insect Net | Box specimen | Alcohol 70% | 8 hours,1000,metre,KS003,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,KS is ketinggian 1000 mdpl
IPB-2017MZ-MF026,IPB-2017MZ-MF026-VE004,2017-06/2017-07,Plot,Measuring Tape,2x 2 | 5x5 | 10x10 | 20x20,metre,VE004,,,,,,ID,Java,West Java,Bogor,Caringin,Cimande  | Taman Nasional Gunung Gede Pangrango,VE is vegetasi ketinggian 600 mdpl
