parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2001ER-AM003,UNIPA-2001ER-AM003-CAPA001,2001-03-12/2001-05-20,Observation,pemasangan jerat,3,jenis,CAPA001-Dm,,,-0.9532,133.834,WGS84,ID,PAPUA,PAPUA BARAT,Manokwari,Manokwari selatan,"Desa mupi, Desa acemo, Desa warkapi","Desa Mupi -1.029206, 134.064325 | Desa Acemo -1.092696, 134.04037 | Desa Warkapi -1.150096, 134.109258"
