eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
IPB-2016PG-MF001-KR001,IPB-2016PG-MF001-KR001-VE001,Human observation,2016-3/2016-4,Animalia,Halcyon smyrnensis,species,Cekakak belukar,,,,ID,2,individuals,,present,
IPB-2016PG-MF001-KR001,IPB-2016PG-MF001-KR001-VE002,Human observation,2016-3/2016-4,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,,,,ID,2,individuals,,present,
IPB-2016PG-MF001-KR001,IPB-2016PG-MF001-KR001-VE003,Human observation,2016-3/2016-4,Animalia,Pycnonotus aurigaster,species,Cucak kutilang,,,,ID,6,individuals,,present,
IPB-2016PG-MF001-KR001,IPB-2016PG-MF001-KR001-VE004,Human observation,2016-3/2016-4,Animalia,Rhipidura javanica,species,Kipasan belang,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR001,IPB-2016PG-MF001-KR001-VE005,Human observation,2016-3/2016-4,Animalia,Pycnonotus goiavaier,species,Merbah cerukcuk,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE001,Human observation,2016-3/2016-4,Animalia,Lonchura malacca,species,Bondol rawa,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE002,Human observation,2016-3/2016-4,Animalia,Centropus bengalensis,species,Bubut alang-alang,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE003,Human observation,2016-3/2016-4,Animalia,Dicaeum trochileum,species,Cabai jawa,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE004,Human observation,2016-3/2016-4,Animalia,Picoides mollucensis,species,Caladi tilik,,,,ID,2,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE005,Human observation,2016-3/2016-4,Animalia,Halcyon chloris,species,Cekakak sungai,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE006,Human observation,2016-3/2016-4,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,,,,ID,5,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE007,Human observation,2016-3/2016-4,Animalia,Pycnonotus aurigaster,species,Cucak kutilang,,,,ID,8,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE008,Human observation,2016-3/2016-4,Animalia,Parrus major,species,Gelatik-batu kelabu,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE009,Human observation,2016-3/2016-4,Animalia,Artamus leucorhyncus,species,Kekep babi,,,,ID,3,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE010,Human observation,2016-3/2016-4,Animalia,Rhipidura javanica,species,Kipasan belang,,,,ID,1,individual,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE011,Human observation,2016-3/2016-4,Animalia,Pycnonotus goiavaier,species,Merbah cerukcuk,,,,ID,3,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE012,Human observation,2016-3/2016-4,Animalia,Prinia familiaris,species,Perenjak jawa,,,,ID,6,individuals,,present,
IPB-2016PG-MF001-KR002,IPB-2016PG-MF001-KR002-VE013,Human observation,2016-3/2016-4,Animalia,Geopelia striata,species,Perkutut jawa,,,,ID,1,individual,,present,
