parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP001,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP002,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP003,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP004,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP005,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP006,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP007,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP008,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP009,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2010IY-HS026,UNIPA-2010IY-HS026-AP010,2013-10/2013-12,Deskripif Observasi,Sampling acak Kuadran,?,Individu,Manokwari,,,-0.844862,134.109014,WGS84,ID,PAPUA,Papua barat,Manokwari,Manokwari Timur,Aipiri,didalam skripsi tidak disebutkan jumlah individu
