eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE001,Human Observation,2007-07/2007-10,Animalia,Hipposideros bicolor,Species,,,,,,26,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE002,Human Observation,2007-07/2007-10,Animalia,Hipposideros cervinus,Species,,,,,,128,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE003,Human Observation,2007-07/2007-10,Animalia,Hipposideros cineraceus,Species,,,,,,17,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE004,Human Observation,2007-07/2007-10,Animalia,Hippsideros diadema,Species,,,,,,1,Individual,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE005,Human Observation,2007-07/2007-10,Animalia,Hipposideros larvatus,Species,,,,,,575,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE006,Human Observation,2007-07/2007-10,Animalia,Kerivoula hardwickii,Species,,,,,,3,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE007,Human Observation,2007-07/2007-10,Animalia,Kerivoula intermedia,Species,,,,,,5,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE008,Human Observation,2007-07/2007-10,Animalia,Kerivoula papillosa,Species,,,,,,12,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE009,Human Observation,2007-07/2007-10,Animalia,Kerivoula pellucida,Species,,,,,,9,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE010,Human Observation,2007-07/2007-10,Animalia,Kerivoula sp.,Genus,,,,,,1,Individual,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE011,Human Observation,2007-07/2007-10,Animalia,Murina cyclotis,Species,,,,,,4,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE012,Human Observation,2007-07/2007-10,Animalia,Murina suilla,Species,,,,,,10,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE013,Human Observation,2007-07/2007-10,Animalia,Rhinolopus affinis,Species,,,,,,152,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE014,Human Observation,2007-07/2007-10,Animalia,Rhinolopus bornensis,Species,,,,,,39,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE015,Human Observation,2007-07/2007-10,Animalia,Rhinolopus lepidus,Species,,,,,,80,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE016,Human Observation,2007-07/2007-10,Animalia,Rhinolopus trifoliatus,Species,,,,,,5,Individuals,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE017,Human Observation,2007-07/2007-10,Animalia,Megadarma spasma,Species,,,,,,1,Individual,,Present,
IPB-2008KK-MF009-HP001,IPB-2008KK-MF009-HP001-VE018,Human Observation,2007-07/2007-10,Animalia,Nycteris tragata,Species,,,,,,4,Individuals,,Present,
IPB-2008KK-MF009-HT002,IPB-2008KK-MF009-HT002-VE019,Human Observation,2007-07/2007-10,Animalia,Hipposideros bicolor,Species,,,,,,14,Individuals,,Present,
IPB-2008KK-MF009-HT002,IPB-2008KK-MF009-HT002-VE020,Human Observation,2007-07/2007-10,Animalia,Hippsideros cervinus,Species,,,,,,22,Individuals,,Present,
IPB-2008KK-MF009-HT002,IPB-2008KK-MF009-HT002-VE021,Human Observation,2007-07/2007-10,Animalia,Hipposideros cineraceus,Species,,,,,,10,Individuals,,Present,
IPB-2008KK-MF009-HT002,IPB-2008KK-MF009-HT002-VE022,Human Observation,2007-07/2007-10,Animalia,Hippsideros larvatus,Species,,,,,,88,Individuals,,Present,
IPB-2008KK-MF009-HT002,IPB-2008KK-MF009-HT002-VE023,Human Observation,2007-07/2007-10,Animalia,Kerivoula hardwickii,Species,,,,,,53,Individuals,,Present,
