eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE001,HumanObservation,2016-03,Animalia,Pycnonotus aurigaster,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,148,148,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE002,HumanObservation,2016-03,Animalia,Dicaeum trochileum,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,58,58,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE003,HumanObservation,2016-03,Animalia,Pycnonotus goiavier,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,48,48,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE004,HumanObservation,2016-03,Animalia,Aegithina tiphia,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,35,35,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE005,HumanObservation,2016-03,Animalia,Streptopelia chinensis,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,25,25,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE006,HumanObservation,2016-03,Animalia,Nectarinia jugularis,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,23,23,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE007,HumanObservation,2016-03,Animalia,Megalaima australis,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,19,19,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE008,HumanObservation,2016-03,Animalia,Megalaima javensis,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,15,15,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE009,HumanObservation,2016-03,Animalia,Anthreptes malacensis,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,14,14,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
UI-2016NA-TL046-ST01,UI-2016NA-TL046-ST01-VE010,HumanObservation,2016-03,Animalia,Pycnonotus melanicterus,Species,,-7.1888889/-7.3333333,106.1408333/106.2330556,,ID,13,13,individuals,,"Burung-burung di Kawasan Sumatera, Jawa, Bali, dan Kalimantan. MacKinnon et  al. 2010",
