eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM001,Human Observation,1999-09-11/1999-09-25,Plantae,Ficus,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,Di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Ficus
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM002,Human Observation,1999-09-11/1999-09-25,Plantae,Ficus septica,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,Di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Ficus septica
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM003,Human Observation,1999-09-11/1999-09-25,Plantae,Ficus benjamina,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Ficus Benjamina
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM004,Human Observation,1999-09-11/1999-09-25,Plantae,Glocidion,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Glocidion hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Glocidion | Glocidion tidak ditemukan dalam literatur manapun
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM005,Human Observation,1999-09-11/1999-09-25,Plantae,Gnetum gnemon,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Gnetum gnemon
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM006,Human Observation,1999-09-11/1999-09-25,Plantae,Pometia pinnata,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi pometia pinnata
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM007,Human Observation,1999-09-11/1999-09-25,Plantae,Myristica1,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Myristica sp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Myristica sp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM008,Human Observation,1999-09-11/1999-09-25,Plantae,Myristica2,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Myristica spp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Myristica spp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM009,Human Observation,1999-09-11/1999-09-25,Plantae,Baccauria,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Baccauria hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi baccauria  | tulisan Baccauria salah yang benar adalah  Baccaurea
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM010,Human Observation,1999-09-11/1999-09-25,Plantae,Intsia bijuga,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Intsia bijuga
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM011,Human Observation,1999-09-11/1999-09-25,Plantae,Spondias dulcis,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Spondias dulcis
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM012,Human Observation,1999-09-11/1999-09-25,Plantae,Flacourtia inermis,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Flacourtia inermis
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM013,Human Observation,1999-09-11/1999-09-25,Plantae,Artocarpus,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Artocarpus hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Artocapus
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM014,Human Observation,1999-09-11/1999-09-25,Plantae,Meremia,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Meremia sp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Meremia Sp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM015,Human Observation,1999-09-11/1999-09-25,Plantae,Pandanus venus,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Pandanus venus
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM016,Human Observation,1999-09-11/1999-09-25,Plantae,Pandanus artocarpus,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Pandanus artocarpus | tulisan Pandanus artocarpus salah yang benar adalah Pandanus atrocarpus
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM017,Human Observation,1999-09-11/1999-09-25,Plantae,Barringtonia asiatica,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Barringtonia asiatica
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM018,Human Observation,1999-09-11/1999-09-25,Plantae,Eugenia aquea,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Eugenia aquea
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM019,Human Observation,1999-09-11/1999-09-25,Plantae,Hernandia peltata,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Hernandia peltata
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM020,Human Observation,1999-09-11/1999-09-25,Plantae,Terminalia catappa,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Terminalia catappa
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM021,Human Observation,1999-09-11/1999-09-25,Plantae,Pongamia pinnata,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Pongamia pinnata
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM022,Human Observation,1999-09-11/1999-09-25,Plantae,Ixora sp,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Ixora sp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Ixora sp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM023,Human Observation,1999-09-11/1999-09-25,Plantae,Sonneratia spp,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Sonneratia spp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Sonnertia spp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM024,Human Observation,1999-09-11/1999-09-25,Plantae,Rhizophora stylosa,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Rhizophora stylosa
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM025,Human Observation,1999-09-11/1999-09-25,Plantae,Spondias domesticum,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Spondias domesticum | Spondias domesticum tidak ditemukan di literasi manapun
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM026,Human Observation,1999-09-11/1999-09-25,Plantae,Lansium domesticum,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Lansium domesticum
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM027,Human Observation,1999-09-11/1999-09-25,Plantae,Nephelium lappaceum,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Nephelium lappaceum
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM028,Human Observation,1999-09-11/1999-09-25,Plantae,Eugenia,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Eugenia sp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Eugenia sp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM029,Human Observation,1999-09-11/1999-09-25,Plantae,Cucurbita moschata,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Cucurbita moschata
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM030,Human Observation,1999-09-11/1999-09-25,Plantae,Musa,Genus,,-2.939800,135.720400,WGS84,ID,?,,,Present,pada Musa sp hanya ditemukan sampai tingkat genus | di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Musa sp
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM031,Human Observation,1999-09-11/1999-09-25,Plantae,Carica papaya,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Carica papaya
UNCEN-2000NL-HS001-PM001,UNCEN-2000NL-HS001-PM001-EM032,Human Observation,1999-09-11/1999-09-25,Plantae,Cocos nucifera,Spesies,,-2.939800,135.720400,WGS84,ID,?,,,Present,di dalam skripsi tidak disebutkan jumlah individu dari vegetasi Cocos nucifera
