eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2014AR-AN019-TR001,UGM-2014AR-AN019-TR001-MA011,Human Observation,2013-04-16/20,Animalia,Favites complanata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.02,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR001,UGM-2014AR-AN019-TR001-MA012,Human Observation,2013-04-16/20,Animalia,Galaxea fascicularis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.42,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR001,UGM-2014AR-AN019-TR001-MA013,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.88,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA001,Human Observation,2013-04-16/20,Animalia,Acropora cerealis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.91,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA002,Human Observation,2013-04-16/20,Animalia,Acropora nasuta,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.33,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA003,Human Observation,2013-04-16/20,Animalia,Acropora tenuis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.29,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA004,Human Observation,2013-04-16/20,Animalia,Pocillopora damicronis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.21,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA005,Human Observation,2013-04-16/20,Animalia,Seriatopora hystrix,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.78,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA006,Human Observation,2013-04-16/20,Animalia,Porites tuberculosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.76,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA007,Human Observation,2013-04-16/20,Animalia,Porites lutea,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.98,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA008,Human Observation,2013-04-16/20,Animalia,Porites sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.09,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA009,Human Observation,2013-04-16/20,Animalia,Oxypora crassispinosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.22,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA010,Human Observation,2013-04-16/20,Animalia,Pectinia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.5,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA011,Human Observation,2013-04-16/20,Animalia,Mycedium sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.12,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA012,Human Observation,2013-04-16/20,Animalia,Pavona bipartita,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.24,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA013,Human Observation,2013-04-16/20,Animalia,Pavona cactus,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.18,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA014,Human Observation,2013-04-16/20,Animalia,Pachyseris gemmae,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.78,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA015,Human Observation,2013-04-16/20,Animalia,Galaxea cryptoramosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.4,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA016,Human Observation,2013-04-16/20,Animalia,Fungia sp,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.64,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA017,Human Observation,2013-04-16/20,Animalia,Ctenactis echinata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.6,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR002,UGM-2014AR-AN019-TR002-MA018,Human Observation,2013-04-16/20,Animalia,Hydnopora rigida,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.6,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA001,Human Observation,2013-04-16/20,Animalia,Acropora echinata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1045,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA002,Human Observation,2013-04-16/20,Animalia,Pocillopora sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.1,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA003,Human Observation,2013-04-16/20,Animalia,Pachyseris speciosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.51,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA004,Human Observation,2013-04-16/20,Animalia,Echinopora lamellosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.78,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA005,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.11,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA006,Human Observation,2013-04-16/20,Animalia,Plerogyra simplex,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.79,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA007,Human Observation,2013-04-16/20,Animalia,Plerogyra sinuosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.44,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR003,UGM-2014AR-AN019-TR003-MA008,Human Observation,2013-04-16/20,Animalia,Tubastrea sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.96,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA001,Human Observation,2013-04-16/20,Animalia,Acropora indonesia,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.29,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA002,Human Observation,2013-04-16/20,Animalia,Acropora palifera,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.52,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA003,Human Observation,2013-04-16/20,Animalia,Montipora hirsuta,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.23,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA004,Human Observation,2013-04-16/20,Animalia,Pocillopora damicronis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.11,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA005,Human Observation,2013-04-16/20,Animalia,Seriatopora hystrix,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.68,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA006,Human Observation,2013-04-16/20,Animalia,Porites tuberculosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.81,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA007,Human Observation,2013-04-16/20,Animalia,Porites lutea,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.54,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA008,Human Observation,2013-04-16/20,Animalia,Echinopora lamellosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.97,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA009,Human Observation,2013-04-16/20,Animalia,Galaxea fascicularis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.87,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR004,UGM-2014AR-AN019-TR004-MA010,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.78,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA001,Human Observation,2013-04-16/20,Animalia,Acropora cerealis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.4,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA002,Human Observation,2013-04-16/20,Animalia,Acropora nasuta,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.01,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA003,Human Observation,2013-04-16/20,Animalia,Acropora prostrata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.88,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA004,Human Observation,2013-04-16/20,Animalia,Pocillopora damicronis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.24,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA005,Human Observation,2013-04-16/20,Animalia,Seriatopora hystrix,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.34,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA006,Human Observation,2013-04-16/20,Animalia,Oxypora crassispinosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.34,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA007,Human Observation,2013-04-16/20,Animalia,Mycedium sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.34,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA008,Human Observation,2013-04-16/20,Animalia,Pavona bipartita,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.39,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA009,Human Observation,2013-04-16/20,Animalia,Pavona cactus,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.42,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA010,Human Observation,2013-04-16/20,Animalia,Galaxea cryptoramosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.3,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA011,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.82,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA012,Human Observation,2013-04-16/20,Animalia,Ctenactis echinata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.53,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR005,UGM-2014AR-AN019-TR005-MA013,Human Observation,2013-04-16/20,Animalia,Hydnopora rigida,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.4,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR006,UGM-2014AR-AN019-TR006-MA001,Human Observation,2013-04-16/20,Animalia,Acropora echinata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.3,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR006,UGM-2014AR-AN019-TR006-MA002,Human Observation,2013-04-16/20,Animalia,Pocillopora sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.35,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR006,UGM-2014AR-AN019-TR006-MA003,Human Observation,2013-04-16/20,Animalia,Pachyseris speciosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,6.22,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR006,UGM-2014AR-AN019-TR006-MA004,Human Observation,2013-04-16/20,Animalia,Echinopora lamellosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.99,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR006,UGM-2014AR-AN019-TR006-MA005,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.89,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA001,Human Observation,2013-04-16/20,Animalia,Acropora indonesia,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.5,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA002,Human Observation,2013-04-16/20,Animalia,Acropora insignis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.34,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA003,Human Observation,2013-04-16/20,Animalia,Acropora palifera,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.66,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA004,Human Observation,2013-04-16/20,Animalia,Pocillopora damicronis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.6,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA005,Human Observation,2013-04-16/20,Animalia,Seriatopora hystrix,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.28,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA006,Human Observation,2013-04-16/20,Animalia,Echinopora lamellosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.11,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA007,Human Observation,2013-04-16/20,Animalia,Favites complanata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.13,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA008,Human Observation,2013-04-16/20,Animalia,Galaxea fascicularis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,5.09,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR007,UGM-2014AR-AN019-TR007-MA009,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.88,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA001,Human Observation,2013-04-16/20,Animalia,Acropora cerealis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.82,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA002,Human Observation,2013-04-16/20,Animalia,Acropora nasuta,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.63,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA003,Human Observation,2013-04-16/20,Animalia,Acropora sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,0.35,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA004,Human Observation,2013-04-16/20,Animalia,Acropora tenuis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.66,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA005,Human Observation,2013-04-16/20,Animalia,Pocillopora damicronis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.49,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA006,Human Observation,2013-04-16/20,Animalia,Seriatopora hystrix,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.01,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA007,Human Observation,2013-04-16/20,Animalia,Porites tuberculosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.52,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA008,Human Observation,2013-04-16/20,Animalia,Porites lutea,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.01,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR008,UGM-2014AR-AN019-TR008-MA009,Human Observation,2013-04-16/20,Animalia,Porites sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.42,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA001,Human Observation,2013-04-16/20,Animalia,Acropora echinata,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.27,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA002,Human Observation,2013-04-16/20,Animalia,Pocillopora sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.88,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA003,Human Observation,2013-04-16/20,Animalia,Pachyseris speciosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.57,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA004,Human Observation,2013-04-16/20,Animalia,Echinopora lamellosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,3.85,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA005,Human Observation,2013-04-16/20,Animalia,Galaxea fascicularis,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,16.38,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA006,Human Observation,2013-04-16/20,Animalia,Fungia sp.,Genus,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,4.16,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA007,Human Observation,2013-04-16/20,Animalia,Plerogyra simplex,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,1.67,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2014AR-AN019-TR009,UGM-2014AR-AN019-TR009-MA008,Human Observation,2013-04-16/20,Animalia,Plerogyra sinuosa,Species,,-0.406761|0.406594444,123.144727|-123.14435833,WGS 84,ID,,2.04,Covering (m),Present,“Coral of The World” written by J.E.N Veron (2000),
UGM-2011SP-AN020-TR001,UGM-2011SP-AN020-TR001-MA001,Human Observation,2011-02/07,Animalia,Echinometra mathaei,Species,,-8.1335146,110.5539943,WGS 84,ID,,,,Present,"Monograph of Shallow Water Indo-West Pacific Echinoderms (Clark et al., 1971)",
UGM-2011SP-AN020-TR001,UGM-2011SP-AN020-TR001-MA002,Human Observation,2011-02/07,Animalia,Echinometra  sp.,Genus,,-8.1335146,110.5539943,WGS 84,ID,,,,Present,"Monograph of Shallow Water Indo-West Pacific Echinoderms (Clark et al., 1972)",
UGM-2011SP-AN020-TR001,UGM-2011SP-AN020-TR001-MA003,Human Observation,2011-02/07,Animalia,Colobocentrotus sp.,Species,,-8.1335146,110.5539943,WGS 84,ID,,,,Present,"Monograph of Shallow Water Indo-West Pacific Echinoderms (Clark et al., 1973)",
UGM-2011SP-AN020-TR001,UGM-2011SP-AN020-TR001-MA004,Human Observation,2011-02/07,Animalia,Heterocentrotus sp.,Genus,,-8.1335146,110.5539943,WGS 84,ID,,,,Present,"Monograph of Shallow Water Indo-West Pacific Echinoderms (Clark et al., 1974)",
