eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN001,HumanObservation,2011,Animalia,Hydropsyche,Genus,,,,,,,0.004,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN002,HumanObservation,2011,Animalia,Perithermis,Genus,,,,,,,0.001,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN003,HumanObservation,2011,Animalia,Aeshna,Genus,,,,,,,0.00056,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN004,HumanObservation,2011,Animalia,Lestes,Genus,,,,,,,0.0011,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN005,HumanObservation,2011,Animalia,Chironomus,Genus,,,,,,,0.01833,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN006,HumanObservation,2011,Animalia,Melanoides tuberculata,Species,,,,,,,0.039,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN007,HumanObservation,2011,Animalia,Melanoides granifera,Species,,,,,,,0.013,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN008,HumanObservation,2011,Animalia,Thiara scabra,Species,,,,,,,0.0022,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN009,HumanObservation,2011,Animalia,Corbicula javanica,Species,,,,,,,0.0017,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
UI-2012AM-TL028-ST01,UI-2012AM-TL028-ST01-FN010,HumanObservation,2011,Animalia,Branchiura,Genus,,,,,,,0.0028,individu per cm cubic,,Systematic Studies on the Non-Marine Mollusca of Indo-Australia Archipelago. Benthem Jutting. 1956| Ecology and Classification of North American Freshwater Invertebrate. Thorp & Covich. 1991| Freshwater invertebrate of United States. Pennak. 1978,
