parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSKPPNS,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Seeds on Kawasan Pelestarian Plasma Nutfah
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSKPPNP,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Sapling on Kawasan Pelestarian Plasma Nutfah
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSKPPNT,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Pole on Kawasan Pelestarian Plasma Nutfah
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSKPPNPH,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Tress on Kawasan Pelestarian Plasma Nutfah
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM7S,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Seeds on Buffer Zone Km7
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM7P,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Sapling on  Buffer Zone Km7
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM7T,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Pole on  Buffer Zone Km7
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM7PH,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Tress on Buffer Zone Km7
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM11S,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Seeds on  Buffer Zone Km11
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM11P,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Sapling on  Buffer Zone Km11
IPB-2011DB-DS004,IPB-2011DB-DS004-LTLSBFKM11T,2010-10/11,purposive sampling,combination of line transect and line square,4000,meters,,,,,,,,Sumatra,Riau,,,,Pole on  Buffer Zone Km11
