eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2010HD-RL004-CS001,UI-2010HD-RL004-CS001-IN001,HumanObservation,2009-11/2010-01,Animalia,Brotia costula,Spesies,,-6.370725,106.8254306,,ID,146,Individual/m2,146,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS001,UI-2010HD-RL004-CS001-IN002,HumanObservation,2009-11/2010-01,Animalia,Brotia testudinaria,Spesies,,-6.370725,106.8254306,,ID,146,Individual/m2,146,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS001,UI-2010HD-RL004-CS001-IN003,HumanObservation,2009-11/2010-01,Animalia,Melanoides tuberculata,Spesies,,-6.370725,106.8254306,,ID,328,Individual/m2,328,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS001,UI-2010HD-RL004-CS001-IN004,HumanObservation,2009-11/2010-01,Animalia,Pomacea canaliculata,Spesies,,-6.370725,106.8254306,,ID,182,Individual/m2,182,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS002,UI-2010HD-RL004-CS002-IN001,HumanObservation,2009-11/2010-01,Animalia,Bellamya javanica,Spesies,,-6.370725,106.8254306,,ID,621,Individual/m2,621,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS002,UI-2010HD-RL004-CS002-IN002,HumanObservation,2009-11/2010-01,Animalia,Brotia costula,Spesies,,-6.370725,106.8254306,,ID,585,Individual/m2,585,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS002,UI-2010HD-RL004-CS002-IN003,HumanObservation,2009-11/2010-01,Animalia,Brotia testudinaria,Spesies,,-6.370725,106.8254306,,ID,585,Individual/m2,585,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS002,UI-2010HD-RL004-CS002-IN004,HumanObservation,2009-11/2010-01,Animalia,Melanoides granifera,Spesies,,-6.370725,106.8254306,,ID,585,Individual/m2,585,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS002,UI-2010HD-RL004-CS002-IN005,HumanObservation,2009-11/2010-01,Animalia,Melanoides tuberculata,Spesies,,-6.370725,106.8254306,,ID,1752,Individual/m2,1752,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
UI-2010HD-RL004-CS003,UI-2010HD-RL004-CS003-IN001,HumanObservation,2009-11/2010-01,Animalia,Bellamya javanica,Spesies,,-6.370725,106.8254306,,ID,182,Individual/m2,182,Individual/m2,"Systematic studies on the non marine Mollusca of the Indo-Australia Archipelago, V: Critical revision of the Javanese freshwater gastropods. Benthem-Jutting. 1956.",
