eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM001,HumanObservation,2013-12/2014-03,Plantae,Filicium decipiens,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM002,HumanObservation,2013-12/2014-03,Plantae,Nephelium lappaceum,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM003,HumanObservation,2013-12/2014-03,Plantae,Syzygium,Genus,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM004,HumanObservation,2013-12/2014-03,Plantae,Morinda citrifolia,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM005,HumanObservation,2013-12/2014-03,Plantae,Musa paradisiaca,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM006,HumanObservation,2013-12/2014-03,Plantae,Pomelia pinnata,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM007,HumanObservation,2013-12/2014-03,Plantae,Cecropia,Genus,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM008,HumanObservation,2013-12/2014-03,Plantae,Calliandra,Genus,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM009,HumanObservation,2013-12/2014-03,Plantae,Muningtia calabura,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM010,HumanObservation,2013-12/2014-03,Plantae,Ficus benjamina,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM011,HumanObservation,2013-12/2014-03,Plantae,Mimusops elengi,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM012,HumanObservation,2013-12/2014-03,Plantae,Ficus septica,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM013,HumanObservation,2013-12/2014-03,Plantae,Roystonia regia,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM014,HumanObservation,2013-12/2014-03,Plantae,Acacia mangium,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM015,HumanObservation,2013-12/2014-03,Plantae,Microcos tementosa,Species,,-6.3458333,106.8208333,,,,,,,,
UI-2014SZ-RL011-UI001,UI-2014SZ-RL011-UI001-EM016,HumanObservation,2013-12/2014-03,Plantae,Antidesma,Genus,,-6.3458333,106.8208333,,,,,,,,
