parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
USU-2015RL-AH001,USU-2015RL-AH001-ST001,2013-02/07,concentration count,3 repetition observation,4,Hour,ST001,,,3.6845861,98.8917972,WGS84,ID,Sumatra,Sumatera Utara,Deli Serdang,Desa Pantai Labu,Pantai Ancol,Obsevation 3 times per month
USU-2015RL-AH001,USU-2015RL-AH001-ST002,2013-02/07,concentration count,3 repetition observation,4,Hour,ST002,,,3.6689472,98.8841667,WGS84,ID,Sumatra,Sumatera Utara,Deli Serdang,Desa Pantai Labu,Pantai Labu,Obsevation 3 times per month
USU-2015RL-AH001,USU-2015RL-AH001-ST003,2013-02/07,concentration count,3 repetition observation,4,Hour,ST003,,,3.6821111,98.9478611,WGS84,ID,Sumatra,Sumatera Utara,Deli Serdang,Desa Pantai Labu,Pantai Muara Indah,Obsevation 3 times per month
USU-2015SS-AH002,USU-2015SS-AH002-ST001,2013-05/07,Purposive Random Sampling,9 Repetition,30x30,Centimetre,ST001,,,2.5518333,99.3149167,WGS84,ID,Sumatra,Sumatera Utara,Asahan,Kec. Aek Songsongan,Sungai Baturangin,
USU-2015SS-AH002,USU-2015SS-AH002-ST002,2013-05/07,Purposive Random Sampling,9 Repetition,30x30,Centimetre,ST002,,,2.5548056,99.3066111,WGS84,ID,Sumatra,Sumatera Utara,Asahan,Kec. Aek Songsongan,Sungai Ponot,
USU-2015SS-AH002,USU-2015SS-AH002-ST003,2013-05/07,Purposive Random Sampling,9 Repetition,30x30,Centimetre,ST003,,,2.5595278,99.3101944,WGS84,ID,Sumatra,Sumatera Utara,Asahan,Kec. Aek Songsongan,Sungai Tangga,
USU-2015SS-AH002,USU-2015SS-AH002-ST004,2013-05/07,Purposive Random Sampling,9 Repetition,30x30,Centimetre,ST004,,,2.5647222,99.3349722,WGS84,ID,Sumatra,Sumatera Utara,Toba Samosir,Kec. Pintu Pohan Meranti,Sungai Parhitean,
USU-2015SS-AH002,USU-2015SS-AH002-ST005,2013-05/07,Purposive Random Sampling,9 Repetition,30x30,Centimetre,ST005,,,2.5617778,99.3590278,WGS84,ID,Sumatra,Sumatera Utara,Toba Samosir,Kec. Pintu Pohan Meranti,Sungai Hula-Huli,
USU-2015NI-AH003,USU-2015NI-AH003-ST001,2013-09/10,Purposive Random Sampling,4 Repetition,0;3;6,Metre,ST001,,,,,,ID,Sumatra,Sumatera Utara,Medan Belawan,Desa Belawan I,Uni Kampung Seberang,4 Repetition on different depth in the water such as 0;3;6 metre
USU-2015NI-AH003,USU-2015NI-AH003-ST002,2013-09/10,Purposive Random Sampling,4 Repetition,0;3;6,Metre,ST002,,,,,,ID,Sumatra,Sumatera Utara,Medan Belawan,Desa Belawan I,Uni Kampung Seberang,4 Repetition on different depth in the water such as 0;3;6 metre
USU-2015NI-AH003,USU-2015NI-AH003-ST003,2013-09/10,Purposive Random Sampling,4 Repetition,0;3;6,Metre,ST003,,,,,,ID,Sumatra,Sumatera Utara,Medan Belawan,Desa Belawan I,Uni Kampung Seberang,4 Repetition on different depth in the water such as 0;3;6 metre
USU-2015RS-AH004,USU-2015RS-AH004-ST001,2013-04,Purposive Random Sampling,3 Repetition,25,Litre,ST001,,,3.2748611,98.7870278,WGS84,ID,Sumatra,Sumatera Utara,Sergai dan Deli Serdang,,Sungai Buaya,
USU-2015RS-AH004,USU-2015RS-AH004-ST002,2013-04,Purposive Random Sampling,3 Repetition,25,Litre,ST002,,,3.3077222,98.8128056,WGS84,ID,Sumatra,Sumatera Utara,Sergai dan Deli Serdang,,Sungai Buaya,
USU-2015RS-AH004,USU-2015RS-AH004-ST003,2013-04,Purposive Random Sampling,3 Repetition,25,Litre,ST003,,,3.3586056,98.9061528,WGS84,ID,Sumatra,Sumatera Utara,Sergai dan Deli Serdang,,Sungai Buaya,
