eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE001,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE002,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE003,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE004,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE005,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE006,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE007,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE008,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE009,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE010,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE011,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE012,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE013,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE014,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
UNCEN-2001GL-HS003-PM001,UNCEN-2001GL-HS003-PM001-VE015,Human Observation,2001-01-05/2001-02-04,Animalia,Crocodylus porosus,Spesies,Buaya muara,,,WGS84,ID,1,,,Presesnt,
