parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UI-2007NC-TL007,UI-2007NC-TL007-LT01,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT01,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT02,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT02,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT03,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT03,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT04,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT04,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT05,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT05,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT06,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT06,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT07,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT07,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT08,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT08,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT09,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT09,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT10,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT10,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT11,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT11,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT12,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT12,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
UI-2007NC-TL007,UI-2007NC-TL007-LT13,2005-11-09/13,Line transect,3--4 line transect on each location,6,hours per day,LT13,,,,,,ID,Java,DKI Jakarta,Indonesia,Kepulauan Seribu,Pulau Panjang Besar,
