eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN001,LivingSpecimen,2005-06/07,Animalia,Troglochaetus beranecki,Species,Cacing,-5.4638,105.4784,WGS48,ID,48,48,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN002,LivingSpecimen,2005-06/07,Animalia,Aeolosoma sp.,Genus,Cacing,-5.4638,105.4784,WGS48,ID,73,73,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN003,LivingSpecimen,2005-06/07,Animalia,Pristina barbata,Species,Cacing,-5.4638,105.4784,WGS48,ID,10,10,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN004,LivingSpecimen,2005-06/07,Animalia,Tubifex sp.,Genus,Cacing sutera,-5.4638,105.4784,WGS48,ID,11,11,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN005,LivingSpecimen,2005-06/07,Animalia,Cambarincola sp.,Genus,Cacing,-5.4638,105.4784,WGS48,ID,7,7,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN006,LivingSpecimen,2005-06/07,Animalia,Gnathobdellida,Class,Lintah,-5.4638,105.4784,WGS48,ID,6,6,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN007,LivingSpecimen,2005-06/07,Animalia,Donacia sp.,Genus,Kumbang,-5.4638,105.4784,WGS48,ID,5,5,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN008,LivingSpecimen,2005-06/07,Animalia,Dytiscus sp.,Genus,Kumbang,-5.4638,105.4784,WGS48,ID,6,6,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN009,LivingSpecimen,2005-06/07,Animalia,Senecella sp.,Genus,Krustacea,-5.4638,105.4784,WGS48,ID,6,6,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN010,LivingSpecimen,2005-06/07,Animalia,Daphnia sp.,Genus,Kutu air,-5.4638,105.4784,WGS48,ID,7,7,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN011,LivingSpecimen,2005-06/07,Animalia,Pentaneura sp.,Genus,Lalat,-5.4638,105.4784,WGS48,ID,24,24,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN012,LivingSpecimen,2005-06/07,Animalia,Dasyhelea sp.,Genus,Lalat kecil,-5.4638,105.4784,WGS48,ID,9,9,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN013,LivingSpecimen,2005-06/07,Animalia,Belostoma sp.,Genus,Kumbang,-5.4638,105.4784,WGS48,ID,7,7,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN014,LivingSpecimen,2005-06/07,Animalia,Rhabditis sp.,Genus,Cacing,-5.4638,105.4784,WGS48,ID,11,11,individuals,present,
IPB-2005MP-RN017-ST1,IPB-2005MP-RN017-ST1-FN015,LivingSpecimen,2005-06/07,Animalia,Musculium sp.,Genus,Kerang,-5.4638,105.4784,WGS48,ID,9,9,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN001,LivingSpecimen,2005-06/07,Animalia,Troglochaetus beranecki,Species,Cacing,-5.4621,105.4775,WGS48,ID,72,72,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN002,LivingSpecimen,2005-06/07,Animalia,Aeolosoma sp.,Genus,Cacing,-5.4621,105.4775,WGS48,ID,37,37,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN003,LivingSpecimen,2005-06/07,Animalia,Pristina barbata,Species,Cacing,-5.4621,105.4775,WGS48,ID,5,5,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN004,LivingSpecimen,2005-06/07,Animalia,Ophiodonais serpentina,Species,Cacing,-5.4621,105.4775,WGS48,ID,3,3,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN005,LivingSpecimen,2005-06/07,Animalia,Tubifex sp.,Genus,Cacing sutera,-5.4621,105.4775,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN006,LivingSpecimen,2005-06/07,Animalia,Gnathobdellida,Class,Lintah,-5.4621,105.4775,WGS48,ID,1,1,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN007,LivingSpecimen,2005-06/07,Animalia,Dasyhelea sp.,Genus,Lalat kecil,-5.4621,105.4775,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN008,LivingSpecimen,2005-06/07,Animalia,Daphnia sp.,Genus,Kutu air,-5.4621,105.4775,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN009,LivingSpecimen,2005-06/07,Animalia,Symbiocladius sp.,Genus,Lalat,-5.4621,105.4775,WGS48,ID,1,1,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN010,LivingSpecimen,2005-06/07,Animalia,Senecella sp.,Genus,Krustacea,-5.4621,105.4775,WGS48,ID,1,1,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN011,LivingSpecimen,2005-06/07,Animalia,Leptoceros sp.,Genus,Lalat kadis,-5.4621,105.4775,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN012,LivingSpecimen,2005-06/07,Animalia,Scirtes sp.,Genus,Kumbang,-5.4621,105.4775,WGS48,ID,1,1,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN013,LivingSpecimen,2005-06/07,Animalia,Rhabditis sp.,Genus,Cacing,-5.4621,105.4775,WGS48,ID,3,3,individuals,present,
IPB-2005MP-RN017-ST2,IPB-2005MP-RN017-ST2-FN014,LivingSpecimen,2005-06/07,Animalia,Musculium sp.,Genus,Kerang,-5.4621,105.4775,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN001,LivingSpecimen,2005-06/07,Animalia,Troglochaetus beranecki,Species,Cacing,-5.4601,105.4785,WGS48,ID,118,118,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN002,LivingSpecimen,2005-06/07,Animalia,Aeolosoma sp.,Genus,Cacing,-5.4601,105.4785,WGS48,ID,47,47,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN003,LivingSpecimen,2005-06/07,Animalia,Tubifex sp.,Genus,Cacing sutera,-5.4601,105.4785,WGS48,ID,11,11,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN004,LivingSpecimen,2005-06/07,Animalia,Pristina barbata,Species,Cacing,-5.4601,105.4785,WGS48,ID,13,13,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN005,LivingSpecimen,2005-06/07,Animalia,Cambarincola sp.,Genus,Cacing,-5.4601,105.4785,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN006,LivingSpecimen,2005-06/07,Animalia,Dytiscus sp.,Genus,Kumbang,-5.4601,105.4785,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN007,LivingSpecimen,2005-06/07,Animalia,Diaptomus sp.,Genus,Copepoda,-5.4601,105.4785,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN008,LivingSpecimen,2005-06/07,Animalia,Cyclops sp.,Genus,Copepoda,-5.4601,105.4785,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN009,LivingSpecimen,2005-06/07,Animalia,Enallagma sp.,Genus,Capung,-5.4601,105.4785,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN010,LivingSpecimen,2005-06/07,Animalia,Potamanthus sp.,Genus,Lalat capung,-5.4601,105.4785,WGS48,ID,2,2,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN011,LivingSpecimen,2005-06/07,Animalia,Dasyhelea sp.,Genus,Lalat kecil,-5.4601,105.4785,WGS48,ID,9,9,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN012,LivingSpecimen,2005-06/07,Animalia,Daphnia sp.,Genus,Kutu air,-5.4601,105.4785,WGS48,ID,3,3,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN013,LivingSpecimen,2005-06/07,Animalia,Symbiocladius sp.,Genus,Lalat,-5.4601,105.4785,WGS48,ID,4,4,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN014,LivingSpecimen,2005-06/07,Animalia,Rhabditis sp.,Genus,Cacing,-5.4601,105.4785,WGS48,ID,3,3,individuals,present,
IPB-2005MP-RN017-ST3,IPB-2005MP-RN017-ST3-FN015,LivingSpecimen,2005-06/07,Animalia,Dugesia sp.,Genus,Cacing pipih,-5.4601,105.4785,WGS48,ID,3,3,individuals,present,
IPB-2005MP-RN017-ST4,IPB-2005MP-RN017-ST4-FN001,LivingSpecimen,2005-06/07,Animalia,Troglochaetus beranecki,Species,Cacing,-5.4586,105.4768,WGS48,ID,73,73,individuals,present,
IPB-2005MP-RN017-ST4,IPB-2005MP-RN017-ST4-FN002,LivingSpecimen,2005-06/07,Animalia,Aeolosoma sp.,Genus,Cacing,-5.4586,105.4768,WGS48,ID,69,69,individuals,present,
IPB-2005MP-RN017-ST4,IPB-2005MP-RN017-ST4-FN003,LivingSpecimen,2005-06/07,Animalia,Tubifex sp.,Genus,Cacing sutera,-5.4586,105.4768,WGS48,ID,6,6,individuals,present,
