eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2014MS-TL043-ST01,UI-2014MS-TL043-ST01-VE001,HumanObservation,2013-06-21/07-02,Animalia,Hylara chalconota,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,94,94,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST01,UI-2014MS-TL043-ST01-VE002,HumanObservation,2013-06-21/07-02,Animalia,Leptobranchium hasseltii,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,23,23,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST01,UI-2014MS-TL043-ST01-VE003,HumanObservation,2013-06-21/07-02,Animalia,Leptophryne borbonica,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,189,189,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST01,UI-2014MS-TL043-ST01-VE004,HumanObservation,2013-06-21/07-02,Animalia,Limnonectes microdiscus,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,48,48,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST01,UI-2014MS-TL043-ST01-VE005,HumanObservation,2013-06-21/07-02,Animalia,Odorrana hosii,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,20,20,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST02,UI-2014MS-TL043-ST02-VE001,HumanObservation,2013-06-21/07-02,Animalia,Hylara chalconota,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,27,27,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST02,UI-2014MS-TL043-ST02-VE002,HumanObservation,2013-06-21/07-02,Animalia,Leptobranchium hasseltii,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,11,11,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST02,UI-2014MS-TL043-ST02-VE003,HumanObservation,2013-06-21/07-02,Animalia,Leptophryne borbonica,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,46,46,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST02,UI-2014MS-TL043-ST02-VE004,HumanObservation,2013-06-21/07-02,Animalia,Limnonectes microdiscus,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,10,10,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
UI-2014MS-TL043-ST03,UI-2014MS-TL043-ST03-VE001,HumanObservation,2013-06-21/07-02,Animalia,Ingerophrynus biporcatus,Species,,-6.5119444/ 	-6.8713889,102.0422222/ 	105.6269444,,ID,3,3,individuals,,"The Amphibians of Java and Bali. Iskandar. 1998| Amphibians & Reptiles of Gunung Halimun National Park, West Java, Indonesia (Frogs, Lizard and Snakes). Kurniati et al. 2003",
