parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2000PD-AF001,UNIPA-2000PD-AF001-PM001,1999-9-11/1999-9-25,Observation,Menentukan stasiun pengamatan dilakukan secara purposif bedasarkan lokasi-lokasi terkonsentrasinya kuskus,31,Individu,PM,,,-2.926482,135.702443,WGS84,ID,Papua,Papua,Nabire,Nabire,Pulau Moor,PM adalah pulau moor | Koordinat pulau moor pada geonames berada di tengah laut
UNIPA-2000PD-AF001,UNIPA-2000PD-AF001-PM001,1999-9-11/1999-9-25,Observation,Menentukan stasiun pengamatan dilakukan secara purposif bedasarkan lokasi-lokasi terkonsentrasinya kuskus,32,Vegetasi,PM,,,-2.926482,135.702443,WGS84,ID,Papua,Papua,Nabire,Nabire,Pulau Moor,
