eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2007NC-TL007-LT01,UI-2007NC-TL007-LT01-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,18,18,Individuals,,,
UI-2007NC-TL007-LT01,UI-2007NC-TL007-LT01-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,14,14,Individuals,,,
UI-2007NC-TL007-LT01,UI-2007NC-TL007-LT01-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,6,6,Individuals,,,
UI-2007NC-TL007-LT01,UI-2007NC-TL007-LT01-MA004,HumanObservation,2005-11-09/13,Animalia,Oligochaeta,Subclass,,,,,ID,5,5,Individuals,,,
UI-2007NC-TL007-LT01,UI-2007NC-TL007-LT01-MA005,HumanObservation,2005-11-09/13,Animalia,Cladocera,Ordo,,,,,ID,3,3,Individuals,,,
UI-2007NC-TL007-LT02,UI-2007NC-TL007-LT02-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,18,18,Individuals,,,
UI-2007NC-TL007-LT02,UI-2007NC-TL007-LT02-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,11,11,Individuals,,,
UI-2007NC-TL007-LT02,UI-2007NC-TL007-LT02-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,6,6,Individuals,,,
UI-2007NC-TL007-LT02,UI-2007NC-TL007-LT02-MA004,HumanObservation,2005-11-09/13,Animalia,Oligochaeta,Subclass,,,,,ID,5,5,Individuals,,,
UI-2007NC-TL007-LT02,UI-2007NC-TL007-LT02-MA005,HumanObservation,2005-11-09/13,Animalia,Cladocera,Ordo,,,,,ID,3,3,Individuals,,,
UI-2007NC-TL007-LT03,UI-2007NC-TL007-LT03-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,13,13,Individuals,,,
UI-2007NC-TL007-LT03,UI-2007NC-TL007-LT03-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,10,10,Individuals,,,
UI-2007NC-TL007-LT03,UI-2007NC-TL007-LT03-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,6,6,Individuals,,,
UI-2007NC-TL007-LT03,UI-2007NC-TL007-LT03-MA004,HumanObservation,2005-11-09/13,Animalia,Oligochaeta,Subclass,,,,,ID,4,4,Individuals,,,
UI-2007NC-TL007-LT04,UI-2007NC-TL007-LT04-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,4,4,Individuals,,,
UI-2007NC-TL007-LT04,UI-2007NC-TL007-LT04-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,12,12,Individuals,,,
UI-2007NC-TL007-LT04,UI-2007NC-TL007-LT04-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,41,41,Individuals,,,
UI-2007NC-TL007-LT04,UI-2007NC-TL007-LT04-MA004,HumanObservation,2005-11-09/13,Animalia,Oligochaeta,Subclass,,,,,ID,2,2,Individuals,,,
UI-2007NC-TL007-LT05,UI-2007NC-TL007-LT05-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,3,3,Individuals,,,
UI-2007NC-TL007-LT05,UI-2007NC-TL007-LT05-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,12,12,Individuals,,,
UI-2007NC-TL007-LT05,UI-2007NC-TL007-LT05-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,15,15,Individuals,,,
UI-2007NC-TL007-LT05,UI-2007NC-TL007-LT05-MA004,HumanObservation,2005-11-09/13,Animalia,Oligochaeta,Subclass,,,,,ID,5,5,Individuals,,,
UI-2007NC-TL007-LT06,UI-2007NC-TL007-LT06-MA001,HumanObservation,2005-11-09/13,Animalia,Copepoda,Subclass,,,,,ID,3,3,Individuals,,,
UI-2007NC-TL007-LT06,UI-2007NC-TL007-LT06-MA002,HumanObservation,2005-11-09/13,Animalia,Polychaeta,Class,,,,,ID,12,12,Individuals,,,
UI-2007NC-TL007-LT06,UI-2007NC-TL007-LT06-MA003,HumanObservation,2005-11-09/13,Animalia,Nematoda,Phylum,,,,,ID,10,10,Individuals,,,
