eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
UNIPA-2010IY-HS026-AP001,UNIPA-2010IY-HS026-AP001-MA001,Human Observation,2013-10/2013-12,Animalia,Atilia ocellata,Species,Siput,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu | Spesies tidak ditemukan di literasi manapun
UNIPA-2010IY-HS026-AP002,UNIPA-2010IY-HS026-AP002-MA002,Human Observation,2013-10/2013-12,Animalia,Cantharus cecilley,Species,Siput,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu| Penulisan Nama ilmiah salah Cantharus cecillei
UNIPA-2010IY-HS026-AP003,UNIPA-2010IY-HS026-AP003-MA003,Human Observation,2013-10/2013-12,Animalia,Engina mendicaria,Species,Siput lebah,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Engina mendicaria
UNIPA-2010IY-HS026-AP004,UNIPA-2010IY-HS026-AP004-MA004,Human Observation,2013-10/2013-12,Animalia,Rhinoclavis sinensis,Species,Siput laut,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Rhinoclavis sinensis
UNIPA-2010IY-HS026-AP005,UNIPA-2010IY-HS026-AP005-MA005,Human Observation,2013-10/2013-12,Animalia,Cypraea annulus,Species, cincin cowrie ,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Cypraea annulus
UNIPA-2010IY-HS026-AP006,UNIPA-2010IY-HS026-AP006-MA006,Human Observation,2013-10/2013-12,Animalia,Cypraea moneta,Species,money cowrie,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu money cowrie
UNIPA-2010IY-HS026-AP007,UNIPA-2010IY-HS026-AP007-MA007,Human Observation,2013-10/2013-12,Animalia,Mitra litterata,Species,Siput Mitra,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Mitra litterata
UNIPA-2010IY-HS026-AP008,UNIPA-2010IY-HS026-AP008-MA008,Human Observation,2013-10/2013-12,Animalia,Mitra retusa,Species,Siput Mitra,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Mitra retusa
UNIPA-2010IY-HS026-AP009,UNIPA-2010IY-HS026-AP009-MA009,Human Observation,2013-10/2013-12,Animalia,Ergalatax birileffi,Species,siput laut,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu | Spesies tidak ditemukan di literasi manapun
UNIPA-2010IY-HS026-AP010,UNIPA-2010IY-HS026-AP010-MA010,Human Observation,2013-10/2013-12,Animalia,Morula granulata,Species,Siput Laut,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Morula granulata
UNIPA-2010IY-HS026-AP011,UNIPA-2010IY-HS026-AP011-MA011,Human Observation,2013-10/2013-12,Animalia,Thais aculeata,Species,Siput laut,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Thais aculeata
UNIPA-2010IY-HS026-AP012,UNIPA-2010IY-HS026-AP012-MA012,Human Observation,2013-10/2013-12,Animalia,Thais tuberosa,Species,siput batu,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Thais tuberosa
UNIPA-2010IY-HS026-AP013,UNIPA-2010IY-HS026-AP013-MA013,Human Observation,2013-10/2013-12,Animalia,Nerita polita polita,Species,Siput matabulan,-0.844862,134.109014,WGS84,ID,?,,,Present,Didalam skripsi tidak disebutkan jumlah individu Nerita polita polita | Polita adalah subspesies dari polita
