eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM001,HumanObservation,2016-05/07,Plantae,Homalomena griffithii,Species,,,,,ID,671,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM002,,2016-05/07,Plantae,Argostemma uniflorum,Genus,,,,,ID,432,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM003,,2016-05/07,Plantae,Cyrtandra oblongifolia,Species,,,,,ID,270,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM004,,2016-05/07,Plantae,Selaginella doederleinii,Species,,,,,ID,253,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM005,,2016-05/07,Plantae,Isachne pulchella,Species,,,,,ID,216,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM006,,2016-05/07,Plantae,Begonia robusta,Species,,,,,ID,167,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM007,,2016-05/07,Plantae,Anadendrum microstachyum,Species,,,,,ID,140,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM008,,2016-05/07,Plantae,Pteridium,Genus,,,,,ID,134,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM009,,2016-05/07,Plantae,Homalomena sagittifolia,Species,,,,,ID,133,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM010,,2016-05/07,Plantae,Impatiens balsamina,Species,,,,,ID,132,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM011,,2016-05/07,Plantae,Asplenium nidus,Species,,,,,ID,125,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM012,,2016-05/07,Plantae,Cyathea lurida,Species,,,,,ID,118,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM013,,2016-05/07,Plantae,Cyathea,Genus,,,,,ID,117,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM014,,2016-05/07,Plantae,Homalomena occulata,Species,,,,,ID,114,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM015,,2016-05/07,Plantae,Pentaphragma,Genus,,,,,ID,108,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM016,,2016-05/07,Plantae,Forrestia mollissima,Species,,,,,ID,102,,,present,,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM017,,2016-05/07,Plantae,Pollia haskarlii,Species,,,,,ID,101,,,present,,
