eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM001,HumanObservation,2016-05/07,Plantae,Homalomena griffithii,Species,,3.2412528,98.527,WGS84,ID,671,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1987,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM002,HumanObservation,2016-05/07,Plantae,Argostemma uniflorum,Genus,,3.2412528,98.527,WGS84,ID,432,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1988,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM003,HumanObservation,2016-05/07,Plantae,Cyrtandra oblongifolia,Species,,3.2412528,98.527,WGS84,ID,270,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1989,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM004,HumanObservation,2016-05/07,Plantae,Selaginella doederleinii,Species,,3.2412528,98.527,WGS84,ID,253,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1990,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM005,HumanObservation,2016-05/07,Plantae,Isachne pulchella,Species,,3.2412528,98.527,WGS84,ID,216,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1991,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM006,HumanObservation,2016-05/07,Plantae,Begonia robusta,Species,,3.2412528,98.527,WGS84,ID,167,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1992,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM007,HumanObservation,2016-05/07,Plantae,Anadendrum microstachyum,Species,,3.2412528,98.527,WGS84,ID,140,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1993,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM008,HumanObservation,2016-05/07,Plantae,Pteridium,Genus,,3.2412528,98.527,WGS84,ID,134,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1994,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM009,HumanObservation,2016-05/07,Plantae,Homalomena sagittifolia,Species,,3.2412528,98.527,WGS84,ID,133,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1995,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM010,HumanObservation,2016-05/07,Plantae,Impatiens balsamina,Species,,3.2412528,98.527,WGS84,ID,132,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1996,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM011,HumanObservation,2016-05/07,Plantae,Asplenium nidus,Species,,3.2412528,98.527,WGS84,ID,125,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1997,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM012,HumanObservation,2016-05/07,Plantae,Cyathea lurida,Species,,3.2412528,98.527,WGS84,ID,118,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1998,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM013,HumanObservation,2016-05/07,Plantae,Cyathea,Genus,,3.2412528,98.527,WGS84,ID,117,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 1999,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM014,HumanObservation,2016-05/07,Plantae,Homalomena occulata,Species,,3.2412528,98.527,WGS84,ID,114,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2000,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM015,HumanObservation,2016-05/07,Plantae,Pentaphragma,Genus,,3.2412528,98.527,WGS84,ID,108,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2001,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM016,HumanObservation,2016-05/07,Plantae,Forrestia mollissima,Species,,3.2412528,98.527,WGS84,ID,102,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2002,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM017,HumanObservation,2016-05/07,Plantae,Pollia haskarlii,Species,,3.2412528,98.527,WGS84,ID,101,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2003,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM018,HumanObservation,2016-05/07,Plantae,Gynostemma pentaphyllum,Species,,3.2412528,98.527,WGS84,ID,96,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2004,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM019,HumanObservation,2016-05/07,Plantae,Piper betle,Species,,3.2412528,98.527,WGS84,ID,94,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2005,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM020,HumanObservation,2016-05/07,Plantae,Ophiorrhiza,Genus,,3.2412528,98.527,WGS84,ID,93,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2006,
USU-2017RS-RS001-TR001,USU-2017RS-RS001-TR001-EM021,HumanObservation,2016-05/07,Plantae,Diplazium cordifolium,Species,,3.2412528,98.527,WGS84,ID,88,,,present,Fern Of Malaya.1965 | Flora.1987 | Flora Pegunungan Jawa. 2010 | Panduan Lapangan Zingiberaceae di Hutan Sibayak Sumatera Utara. 2009 | PROSEA (1999-2003)| Taksonomi Tumbuhan. 1984 | Weeds of Rice in Indonesia. 2007,
