eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE001,HumanObservation,2007-08,Animalia,Homaloptera stephensoni,Species,,-3.3208000000000002,115.5091,,ID,6,6,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE002,HumanObservation,2007-08,Animalia,Nemacheilus lactogeneus,Species,,-3.3208000000000002,115.5091,,ID,25,25,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Nemacheilus cf. lactogeneus"" by the author"
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE003,HumanObservation,2007-08,Animalia,Cyclocheilichthys apogon,Species,,-3.3208000000000002,115.5091,,ID,1,1,individual,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Cyclocheilichthys cf. apogon"" by the author"
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE004,HumanObservation,2007-08,Animalia,Garra borneensis,Species,,-3.3208000000000002,115.5091,,ID,21,21,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE005,HumanObservation,2007-08,Animalia,Lobocheilos falcifer,Species,,-3.3208000000000002,115.5091,,ID,13,13,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Lobocheilos cf. falcifer"" by the author"
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE006,HumanObservation,2007-08,Animalia,Osteochilus waandersii,Species,,-3.3208000000000002,115.5091,,ID,8,8,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE007,HumanObservation,2007-08,Animalia,Parachela oxygastroides,Species,,-3.3208000000000002,115.5091,,ID,4,4,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Parachela cf. oxygastroides"" by the author"
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE008,HumanObservation,2007-08,Animalia,Puntius binotatus,Species,Betutu,-3.3208000000000002,115.5091,,ID,2,2,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE009,HumanObservation,2007-08,Animalia,Rasbora semilineata,Species,Seluang,-3.3208000000000002,115.5091,,ID,1,1,individual,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Rasbora cf. semilineata"" by the author"
UI-2009AD-TL022-ST01,UI-2009AD-TL022-ST01-VE010,HumanObservation,2007-08,Animalia,Rasbora trifasciata,Species,Seluang,-3.3208000000000002,115.5091,,ID,4,4,individuals,,The Freshwater Fishes of North Borneo. Inger & Chin. 1962| Systematic Revisions of Southeastern Asiatic Cyprinid Fish Genus Osteochilus with Description of Two New Species and a New Subspecies. Karnasuta. 1993| Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat et al. 1993| Studies on: The Freshwater Fishes of North Sulawesi. Haryono & Tjakrawidjaja. 2004,"Written as ""Rasbora cf. trifasciata"" by the author"
