eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,remarks
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN001,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Baetis sp.,Genus,Lalat capung,-6.659,106.565,WGS48,ID,122,122,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN002,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Cloe mendax,Species,Lalat capung,-6.659,106.565,WGS48,ID,44,44,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN003,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Pentaneura monilis,Species,Lalat,-6.659,106.565,WGS48,ID,222,222,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN004,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Longurio testaceus,Species,Lalat,-6.659,106.565,WGS48,ID,11,11,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN005,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Antocha sp.,Genus,Lalat,-6.659,106.565,WGS48,ID,22,22,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN006,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Helocordulia sp.,Genus,Capung,-6.659,106.565,WGS48,ID,22,22,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN007,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Hydropsyche sp.,Genus,Lalat kadis,-6.659,106.565,WGS48,ID,22,22,individuals,present,
IPB-2002SK-RN011-ST1,IPB-2002SK-RN011-ST1-FN008,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Rhyacophila sp.,Genus,Lalat kadis,-6.659,106.565,WGS48,ID,11,11,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN001,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Melanoides punctata,Species,Siput,-6.562,106.573,WGS48,ID,22,22,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN002,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Brotia spadicea,Species,Siput,-6.562,106.573,WGS48,ID,11,11,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN003,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Baetis sp.,Genus,Lalat capung,-6.562,106.573,WGS48,ID,500,500,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN004,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Cloe mendax,Species,Lalat capung,-6.562,106.573,WGS48,ID,256,256,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN005,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Caenis sp.,Genus,Lalat capung,-6.562,106.573,WGS48,ID,178,178,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN006,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Ametropus sp.,Genus,Lalat capung,-6.562,106.573,WGS48,ID,44,44,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN007,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Promoresia sp.,Genus,Lalat capung,-6.562,106.573,WGS48,ID,11,11,individuals,present,
IPB-2002SK-RN011-ST2,IPB-2002SK-RN011-ST2-FN008,LivingSpecimen,2000-06 | 2000-09 | 2000-11,Animalia,Pentaneura monilis,Species,Lalat,-6.562,106.573,WGS48,ID,222,222,individuals,present,
