eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA001,HumanObservation,2010-04/09,Animalia,Capitella,Genus,,,,,,,30,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA002,HumanObservation,2010-04/09,Animalia,Prionospio,Genus,,,,,,,92,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA003,HumanObservation,2010-04/09,Animalia,Magelona,Genus,,,,,,,1,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA004,HumanObservation,2010-04/09,Animalia,Goniada,Genus,,,,,,,35,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA005,HumanObservation,2010-04/09,Animalia,Nereis,Genus,,,,,,,167,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA006,HumanObservation,2010-04/09,Animalia,Glycera,Genus,,,,,,,75,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA007,HumanObservation,2010-04/09,Animalia,Cirratulus,Genus,,,,,,,83,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA008,HumanObservation,2010-04/09,Animalia,Owenia,Genus,,,,,,,3,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA009,HumanObservation,2010-04/09,Animalia,Megalloma,Genus,,,,,,,3,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
UI-2012AJ-TL034-ST01,UI-2012AJ-TL034-ST01-MA010,HumanObservation,2010-04/09,Animalia,Laeonereis,Genus,,,,,,,64,individual/metre square,,A  Monograph on the Polychaeta of Southern Africa part 1. Day. 1967| A Monograph on the Polychaeta of Southern Africa part 2. Day 1967| Soft-sediment Marine Invertebrates of Southeast Asia and Australia: A Guide to Identification. Arnold & Birtless. 1989,
