eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM001,Human observation,2015-08/11,Plantae,Sematophyllum saproxyllum,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM002,Human observation,2015-08/11,Plantae,Sematophyllum tristiculum,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM003,Human observation,2015-08/11,Plantae,Thuidium investe,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM004,Human observation,2015-08/11,Plantae,Aerobryopsis longissima,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM005,Human observation,2015-08/11,Plantae,Meteriopsis ancistrodes,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM006,Human observation,2015-08/11,Plantae,Rhacopilum spectabile,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM007,Human observation,2015-08/11,Plantae,Leucobryum javense,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM008,Human observation,2015-08/11,Plantae,Octoblepharum albidum,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM009,Human observation,2015-08/11,Plantae,Rhizogonium spiniforme,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM010,Human observation,2015-08/11,Plantae,Lejeunea flava,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM011,Human observation,2015-08/11,Plantae,Lejeunea holtii,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM012,Human observation,2015-08/11,Plantae,Lejeunea aloba,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM013,Human observation,2015-08/11,Plantae,Hygrolejeunea sp,Genus,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM014,Human observation,2015-08/11,Plantae,Frullania riojaneriensis,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM015,Human observation,2015-08/11,Plantae,Porella sp.,Genus,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM016,Human observation,2015-08/11,Plantae,Macromitrium reinwardtii,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2016AA-AN013-TR001,UGM-2016AA-AN013-TR001-EM017,Human observation,2015-08/11,Plantae,Isopterygium albescens,Spesies,,-7.3613889,110.3997222,WGS 84,ID,,,,PRESENT,,
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN001,Human observation,2015-01-18/02-17,Animalia,Crocothemis servillia,Spesies,,-7.6404167,111.13075,WGS 84,ID,14,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN002,Human observation,2015-01-18/02-17,Animalia,Diplacodes trivialis,Spesies,,-7.6404167,111.13075,WGS 84,ID,18,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN003,Human observation,2015-01-18/02-17,Animalia,Neurothemis fluctuans,Spesies,,-7.6404167,111.13075,WGS 84,ID,3,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN004,Human observation,2015-01-18/02-17,Animalia,Neurothemis ramburii,Spesies,,-7.6404167,111.13075,WGS 84,ID,32,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN005,Human observation,2015-01-18/02-17,Animalia,Neurothemis terminata,Spesies,,-7.6404167,111.13075,WGS 84,ID,4,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN006,Human observation,2015-01-18/02-17,Animalia,Orthetrum luzonicum,Spesies,,-7.6404167,111.13075,WGS 84,ID,9,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN007,Human observation,2015-01-18/02-17,Animalia,Orthetrum pruinosum,Spesies,,-7.6404167,111.13075,WGS 84,ID,74,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN008,Human observation,2015-01-18/02-17,Animalia,Orthetrum sabina,Spesies,,-7.6404167,111.13075,WGS 84,ID,65,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN009,Human observation,2015-01-18/02-17,Animalia,Pantala flavescens,Spesies,,-7.6404167,111.13075,WGS 84,ID,123,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN010,Human observation,2015-01-18/02-17,Animalia,Vestalis luctuosa,Spesies,,-7.6404167,111.13075,WGS 84,ID,33,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN011,Human observation,2015-01-18/02-17,Animalia,Heliocypha fenestrata,Spesies,,-7.6404167,111.13075,WGS 84,ID,10,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN012,Human observation,2015-01-18/02-17,Animalia,Agriocnemis femina,Spesies,,-7.6404167,111.13075,WGS 84,ID,259,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN013,Human observation,2015-01-18/02-17,Animalia,Agriocnemis pygmaea,Spesies,,-7.6404167,111.13075,WGS 84,ID,379,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN014,Human observation,2015-01-18/02-17,Animalia,Ischnura senegalensis,Spesies,,-7.6404167,111.13075,WGS 84,ID,80,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN015,Human observation,2015-01-18/02-17,Animalia,Pseudagrion pruinosum,Spesies,,-7.6404167,111.13075,WGS 84,ID,90,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR001,UGM-2015MP-AN014-TR001-TN016,Human observation,2015-01-18/02-17,Animalia,Euphaea variegata,Spesies,,-7.6404167,111.13075,WGS 84,ID,16,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN001,Human observation,2015-01-31/03-03,Animalia,Neurothemis ramburii,Spesies,,-7.6309444,111.1263333,WGS 84,ID,5,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN002,Human observation,2015-01-31/03-03,Animalia,Orthetrum glaucum,Spesies,,-7.6309444,111.1263333,WGS 84,ID,7,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN003,Human observation,2015-01-31/03-03,Animalia,Orthetrum sabina,Spesies,,-7.6309444,111.1263333,WGS 84,ID,31,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN004,Human observation,2015-01-31/03-03,Animalia,Pantala flavescens,Spesies,,-7.6309444,111.1263333,WGS 84,ID,235,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN005,Human observation,2015-01-31/03-03,Animalia,Thritemis festiva,Spesies,,-7.6309444,111.1263333,WGS 84,ID,2,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN006,Human observation,2015-01-31/03-03,Animalia,Vestalis luctuosa,Spesies,,-7.6309444,111.1263333,WGS 84,ID,15,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN007,Human observation,2015-01-31/03-03,Animalia,Heliocypha fenestrata,Spesies,,-7.6309444,111.1263333,WGS 84,ID,9,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN008,Human observation,2015-01-31/03-03,Animalia,Agriocnemis femina,Spesies,,-7.6309444,111.1263333,WGS 84,ID,38,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN009,Human observation,2015-01-31/03-03,Animalia,Agriocnemis pygmaea,Spesies,,-7.6309444,111.1263333,WGS 84,ID,29,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015MP-AN014-TR002,UGM-2015MP-AN014-TR002-TN010,Human observation,2015-01-31/03-03,Animalia,Euphaea variegata,Spesies,,-7.6309444,111.1263333,WGS 84,ID,14,,,PRESENT,"Theischinger (2009)|Heckman (2006)|Heckman|Keller (2007)|Miller 
(1995)",
UGM-2015AS-AN015-TR001,UGM-2015AS-AN015-TR001-EM001,Human observation,2014-02-26/06-26,Plantae,Aerides sp.,Genus,,-0.6422222|-0.7222222|-0.7229167|-0.7310278,127.4213889|127.4601944|127.4646111|127.4687222,WGS 84,ID,3,,,PRESENT,Orchid of Indonesia  and Orchid of Sulawesi karya Handoyo (2010).,
UGM-2015AS-AN015-TR001,UGM-2015AS-AN015-TR001-EM002,Human observation,2014-02-26/06-26,Plantae,Agrostophyllum sp.,Genus,,-0.6422222|-0.7222222|-0.7229167|-0.7310278,127.4213889|127.4601944|127.4646111|127.4687222,WGS 84,ID,3,,,PRESENT,Orchid of Indonesia  and Orchid of Sulawesi karya Handoyo (2010).,
