parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ001,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ002,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ003,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ004,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ005,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ006,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ007,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013HY-HS022,UNIPA-2013HY-HS022-SJ008,2012-11-19/2012-12-10,Deskriptif studi Kasus,Penentuan Stratifikasi Lahan dan Penentuan cuplikan,?,Vegetasi,Manokwari,,,-0.79471,133.574144,WGS84,ID,PAPUA,Papua barat,Manokwari,Sidey,Sidey jaya,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
