parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2015SA-AN017,UGM-2015SA-AN017-TR001,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.00)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-4.96005833,119.701,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,Leang-leang,Dusun Panaikang,
UGM-2015SA-AN017,UGM-2015SA-AN017-TR002,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.01)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-5.0657222,119.7198333,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,,Resort Pattunuang,
UGM-2015SA-AN017,UGM-2015SA-AN017-TR003,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.02)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-4.8221389,119.8416111,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,Samaenre,Dusun Rea Lolo,
UGM-2015SA-AN017,UGM-2015SA-AN017-TR004,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.03)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-5.8674444,119.7182222,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,,Leang Londrong,
UGM-2015SA-AN017,UGM-2015SA-AN017-TR005,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.04)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-4.9178611,119.7351667,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,Tompo Bulu,Kampoang,
UGM-2015SA-AN017,UGM-2015SA-AN017-TR006,2015-02-10/03-19,Exploration,Using sweepnet and digital camera| exploration in the morning (08.00-11.00) and in the afternoon (15.00-17.04)| Individuals counting using handcounter,6|10000,hours|m square,ID,,,-4.862078,119.7292222,,ID,Sulawesi,Sulawesi Selatan,TN Batimurung Bulusarang,,Resort Tondong Tallasa,Celebes Indo Marmer
UGM-2014AM-AN018,UGM-2014AM-AN018-TR001,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR002,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR003,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR004,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR005,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR006,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR007,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
UGM-2014AM-AN018,UGM-2014AM-AN018-TR008,2013-04-28/30,Quadrat Transect,"4 stations, every station has 2 transect, every transect has 10 kuadrat plot|counting densities of Echinoidea and Holothuroidea| sampling collection using palu and sekop.",200|10|1,m|plot|m square,ID,,,1.4113889|1.4094444,124.6280556|124.6288889,,ID,Sulawesi,Minahasa,Tombariri,Poopoh,Poopoh Beach,
