parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P001,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",2,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P002,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",3,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P003,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",1,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P004,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",1,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P005,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",1,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P006,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",1,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-P007,2001-06-18/2001-07-14,Direct Observation,"Sebelum melakukan pengumpulan data,terlebih dahulu dilakukan penentuan jam makan berdasakankan hasil survei",1,Individu,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-S001,2001-06-18/2001-07-14,Direct Observation,"Pengamatan pada vegetasi ini meliputi semua jenis dan jumlah tumbuhan baik pada tingkat pohon, tiang, pancang, dan semai yang berada di sekitar tempat ditemukannya jejak makan bandikut | dilakukan penangkapan kemudian dilanjutkan dengan mengidentifikasi jenis pakan melalui proses pembedahan",11,Vegetasi,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-S002,2001-06-18/2001-07-14,Direct Observation,"Pengamatan pada vegetasi ini meliputi semua jenis dan jumlah tumbuhan baik pada tingkat pohon, tiang, pancang, dan semai yang berada di sekitar tempat ditemukannya jejak makan bandikut | dilakukan penangkapan kemudian dilanjutkan dengan mengidentifikasi jenis pakan melalui proses pembedahan",19,Vegetasi,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
UNIPA-2002AP-HS006,UNIPA-2002AP-HS006-S003,2001-06-18/2001-07-14,Direct Observation,"Pengamatan pada vegetasi ini meliputi semua jenis dan jumlah tumbuhan baik pada tingkat pohon, tiang, pancang, dan semai yang berada di sekitar tempat ditemukannya jejak makan bandikut | dilakukan penangkapan kemudian dilanjutkan dengan mengidentifikasi jenis pakan melalui proses pembedahan",12,Vegetasi,DA,,,-0.998268,133.230881,WGS84,ID,Papua,Papua Barat,Kebar,Kebar,Desa anjai,DA adalah Desa Anjai
