eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE001,Human Observation,2013-02/07,Animalia,Tringa totanus,Spesies,,3.6845861,98.8917972,WGS84,ID,1,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE002,Human Observation,2013-02/07,Animalia,Arenaria interpres,Spesies,,3.6845861,98.8917972,WGS84,ID,2,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE003,Human Observation,2013-02/07,Animalia,Tringa cinereus,Spesies,,3.6845861,98.8917972,WGS84,ID,4,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE004,Human Observation,2013-02/07,Animalia,Egretta alba,Spesies,,3.6845861,98.8917972,WGS84,ID,4,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE005,Human Observation,2013-02/07,Animalia,Egretta garzetta,Spesies,,3.6845861,98.8917972,WGS84,ID,4,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE006,Human Observation,2013-02/07,Animalia,Tringa hypoleucos,Spesies,,3.6845861,98.8917972,WGS84,ID,4,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE007,Human Observation,2013-02/07,Animalia,Sterna hirundo,Spesies,,3.6845861,98.8917972,WGS84,ID,4,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE008,Human Observation,2013-02/07,Animalia,Ardea cinerea,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE009,Human Observation,2013-02/07,Animalia,Ardea purpurea,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE010,Human Observation,2013-02/07,Animalia,Butorides striatus,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE011,Human Observation,2013-02/07,Animalia,Egretta intermedia,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE012,Human Observation,2013-02/07,Animalia,Myceria cinerea,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE013,Human Observation,2013-02/07,Animalia,Charadrius lesschenaultii,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE014,Human Observation,2013-02/07,Animalia,Charadrius mongolus,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE015,Human Observation,2013-02/07,Animalia,Numenius phaeopus,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE016,Human Observation,2013-02/07,Animalia,Pluvialis fulva,Spesies,,3.6845861,98.8917972,WGS84,ID,10,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE017,Human Observation,2013-02/07,Animalia,Sterna albifrons,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE018,Human Observation,2013-02/07,Animalia,Amaurornis phoenicurus,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE019,Human Observation,2013-02/07,Animalia,Calidris canutus,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE020,Human Observation,2013-02/07,Animalia,Chlidonias leucopterus,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE021,Human Observation,2013-02/07,Animalia,Phalacrocorax niger,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST001,USU-2015RL-AH001-ST001-VE022,Human Observation,2013-02/07,Animalia,Sterna nilotica,Spesies,,3.6845861,98.8917972,WGS84,ID,5,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE001,Human Observation,2013-02/07,Animalia,Sterna hirundo,Spesies,,3.6689472,98.8841667,WGS84,ID,1,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE002,Human Observation,2013-02/07,Animalia,Arenaria interpres,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE003,Human Observation,2013-02/07,Animalia,Egretta alba,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE004,Human Observation,2013-02/07,Animalia,Egretta garzetta,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE005,Human Observation,2013-02/07,Animalia,Egretta intermedia,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE006,Human Observation,2013-02/07,Animalia,Charandrius alexandrinus,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE007,Human Observation,2013-02/07,Animalia,Charandrius mongolus,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE008,Human Observation,2013-02/07,Animalia,Charandirus lechenaultii,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE009,Human Observation,2013-02/07,Animalia,Calidris alba,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE010,Human Observation,2013-02/07,Animalia,Calidris ferruginea,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE011,Human Observation,2013-02/07,Animalia,Pluvialis fulva,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE012,Human Observation,2013-02/07,Animalia,Pluvialis squtarola,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE013,Human Observation,2013-02/07,Animalia,Tringa cinereus,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE014,Human Observation,2013-02/07,Animalia,Sterna albifrons,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE015,Human Observation,2013-02/07,Animalia,Sterna bengalensis,Spesies,,3.6689472,98.8841667,WGS84,ID,14,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE016,Human Observation,2013-02/07,Animalia,Ardea purpurea,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE017,Human Observation,2013-02/07,Animalia,Bulbucus ibis,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE018,Human Observation,2013-02/07,Animalia,Butorides striatus,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE019,Human Observation,2013-02/07,Animalia,Limicola falcinelus,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE020,Human Observation,2013-02/07,Animalia,Limosa lapponica,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
USU-2015RL-AH001-ST002,USU-2015RL-AH001-ST002-VE021,Human Observation,2013-02/07,Animalia,Numenius arquata,Spesies,,3.6689472,98.8841667,WGS84,ID,12,,,Present,"Buku panduan lapangan burung Sumatera, Jawa, Bali dan Kalimantan (MacKinnon et al., 2010)",
